Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-7B,21,1,21,32,32,128,0.0180205,0.013335870895385741,0.00233,0.03368637089538574,0.0089525,1.2369163686523434,808.4620960182856,217.32240658152327,376.8666355357844,1.0
Llama2-7B,21,1,21,32,32,256,0.0188765,0.013335870895385741,0.00277,0.03498237089538574,0.0089525,1.2783883686523436,782.2349017882444,217.5704059496422,360.18727973545504,1.0
Llama2-7B,21,1,21,32,32,384,0.019738,0.013335870895385741,0.00321,0.03628387089538574,0.0089525,1.3200363686523435,757.5548854164706,217.81845865461318,344.8589944754615,1.0
Llama2-7B,21,1,21,32,32,512,0.020589,0.013335870895385741,0.00365,0.03757487089538574,0.0089525,1.3613483686523435,734.5658341589246,218.06641703781193,330.9813751241743,1.0
Llama2-7B,21,1,21,32,32,640,0.0214445,0.013335870895385741,0.00409,0.03887037089538574,0.0089525,1.4028043686523435,712.8577742887181,218.3144420971988,318.1387449246876,1.0
Llama2-7B,21,1,21,32,32,768,0.0223005,0.013335870895385741,0.00453,0.04016637089538574,0.0089525,1.4442763686523434,692.3882587188639,218.56244146531768,306.2745810986828,1.0
Llama2-7B,21,1,21,32,32,896,0.023162,0.013335870895385741,0.0049700000000000005,0.04146787089538574,0.0089525,1.4859243686523436,672.981762124911,218.81049417028868,295.2175089725207,1.0
Llama2-7B,21,1,21,32,32,1024,0.024013,0.013335870895385741,0.00541,0.04275887089538574,0.0089525,1.5272363686523436,654.7774925517358,219.05845255348748,285.07794287662864,1.0
Llama2-7B,21,1,21,32,32,1152,0.0256305,0.013335870895385741,0.00585,0.04481637089538574,0.0089525,1.5930763686523435,627.7162976473915,219.9165562996826,268.1333717393371,1.0
Llama2-7B,21,1,21,32,32,1280,0.0264865,0.013335870895385741,0.0062900000000000005,0.04611237089538574,0.0089525,1.6345483686523434,611.7897880406455,220.16455566780152,259.7603445007379,1.0
Llama2-7B,21,1,21,32,32,1408,0.027348,0.013335870895385741,0.006730000000000001,0.04741387089538574,0.0089525,1.6761963686523436,596.5888118490536,220.41260837277244,251.86097746267154,1.0
Llama2-7B,21,1,21,32,32,1536,0.028199,0.013335870895385741,0.00717,0.04870487089538574,0.0089525,1.7175083686523436,582.2387932727559,220.66056675597127,244.53500872811458,1.0
Llama2-7B,21,1,21,32,32,1664,0.0290545,0.013335870895385741,0.0076100000000000004,0.05000037089538574,0.0089525,1.7589643686523435,568.5163484955439,220.90859181535816,237.60152452218907,1.0
Llama2-7B,21,1,21,32,32,1792,0.0299105,0.013335870895385741,0.008050000000000002,0.051296370895385746,0.0089525,1.8004363686523437,555.4209065153002,221.156591183477,231.0607804778809,1.0
