Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-13B,6,1,6,32,32,128,0.0307575,0.01346998134613037,0.00290525,0.04713273134613037,0.0177965,2.053105753845215,487.06697067460976,174.10172361266373,141.5116017334502,1.0
Llama2-13B,6,1,6,32,32,256,0.0318775,0.01346998134613037,0.00345525,0.04880273134613037,0.0177965,2.119905753845215,471.7190838253723,174.57487090352294,136.91072927889815,1.0
Llama2-13B,6,1,6,32,32,384,0.03296,0.01346998134613037,0.00400525,0.05043523134613037,0.0177965,2.185205753845215,457.62281114276857,175.04762242488144,132.77277186353265,1.0
Llama2-13B,6,1,6,32,32,512,0.034075,0.01346998134613037,0.00455525,0.05210023134613037,0.0177965,2.251805753845215,444.0880383631607,175.52072392509058,128.77529268165117,1.0
Llama2-13B,6,1,6,32,32,640,0.0352375,0.01346998134613037,0.00510525,0.05381273134613037,0.0177965,2.320305753845215,430.97768401547864,175.9943603301008,124.86297291954651,1.0
Llama2-13B,6,1,6,32,32,768,0.0363575,0.01346998134613037,0.00565525,0.05548273134613037,0.0177965,2.3871057538452147,418.9173430582926,176.46750762096008,121.34188793299876,1.0
Llama2-13B,6,1,6,32,32,896,0.03744,0.01346998134613037,0.00620525,0.05711523134613037,0.0177965,2.452405753845215,407.7628664963227,176.94025914231852,118.14921149994566,1.0
Llama2-13B,6,1,6,32,32,1024,0.038555,0.01346998134613037,0.00675525,0.05878023134613037,0.0177965,2.519005753845215,396.9820229562869,177.41336064252764,115.03913930912185,1.0
Llama2-13B,6,1,6,32,32,1152,0.0411075,0.01346998134613037,0.00730525,0.06188273134613037,0.0177965,2.643105753845215,378.3427880421321,179.19864642681293,108.98172257301769,1.0
Llama2-13B,6,1,6,32,32,1280,0.0422275,0.01346998134613037,0.007855250000000001,0.06355273134613038,0.0177965,2.709905753845215,369.01652339054675,179.6717937176723,106.3713182864675,1.0
Llama2-13B,6,1,6,32,32,1408,0.04331,0.01346998134613037,0.00840525,0.06518523134613037,0.0177965,2.775205753845215,360.3336432314756,180.1445452390307,103.98553754273303,1.0
Llama2-13B,6,1,6,32,32,1536,0.044425,0.01346998134613037,0.00895525,0.06685023134613037,0.0177965,2.841805753845215,351.88893493051427,180.61764673923992,101.64189461971853,1.0
Llama2-13B,6,1,6,32,32,1664,0.0455875,0.01346998134613037,0.00950525,0.06856273134613036,0.0177965,2.9103057538452144,343.60650893080884,181.09128314425016,99.30972478434336,1.0
Llama2-13B,6,1,6,32,32,1792,0.0467075,0.01346998134613037,0.01005525,0.07023273134613037,0.0177965,2.977105753845215,335.8967005819007,181.56443043510933,97.18162523958111,1.0
Llama2-13B,6,1,6,32,32,1920,0.04779,0.01346998134613037,0.010605249999999998,0.07186523134613036,0.0177965,3.0424057538452147,328.68725637141824,182.0371819564678,95.227653251971,1.0
Llama2-13B,6,1,6,32,32,2048,0.048905,0.01346998134613037,0.01115525,0.07353023134613038,0.0177965,3.109005753845215,321.6462365060602,182.51028345667694,93.29837616638227,1.0
Llama2-13B,6,1,6,32,32,2176,0.0514255,0.01346998134613037,0.011705249999999999,0.07660073134613037,0.0177965,3.231825753845215,309.4226224325998,184.21448305942099,89.55405540997216,1.0
Llama2-13B,6,1,6,32,32,2304,0.0525455,0.01346998134613037,0.01225525,0.07827073134613037,0.0177965,3.298625753845215,303.156549006597,184.68763035028027,87.87033635148597,1.0
Llama2-13B,6,1,6,32,32,2432,0.053628,0.01346998134613037,0.012805249999999999,0.07990323134613038,0.0177965,3.363925753845215,297.271721546448,185.16038187163872,86.31702742580309,1.0
Llama2-13B,6,1,6,32,32,2560,0.054743,0.01346998134613037,0.01335525,0.08156823134613037,0.0177965,3.4305257538452145,291.50050801371134,185.6334833718479,84.77498646943351,1.0
Llama2-13B,6,1,6,32,32,2688,0.0559055,0.01346998134613037,0.01390525,0.08328073134613036,0.0177965,3.4990257538452143,285.7938381565387,186.10711977685807,83.22397607429416,1.0
