Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-13B,16,1,16,32,32,128,0.0232955,0.014811085853576659,0.00290525,0.04101183585357666,0.010106,1.800579434143066,555.3767754078126,260.7304597133692,279.8077522626358,1.0
Llama2-13B,16,1,16,32,32,256,0.0244155,0.014811085853576659,0.00345525,0.04268183585357666,0.010106,1.8673794341430663,535.5098067998679,261.21374269158645,267.46712405192034,1.0
Llama2-13B,16,1,16,32,32,384,0.025498,0.014811085853576659,0.00400525,0.044314335853576664,0.010106,1.9326794341430664,517.4163818033235,261.696629900303,256.58544778051515,1.0
Llama2-13B,16,1,16,32,32,512,0.026613,0.014811085853576659,0.00455525,0.045979335853576664,0.010106,1.9992794341430664,500.1802063895191,262.17986708787015,246.28928257606253,1.0
Llama2-13B,16,1,16,32,32,640,0.0277755,0.014811085853576659,0.00510525,0.04769183585357666,0.010106,2.0677794341430666,483.6105744587899,262.66363918023825,236.41666142845168,1.0
Llama2-13B,16,1,16,32,32,768,0.0288955,0.014811085853576659,0.00565525,0.04936183585357666,0.010106,2.1345794341430664,468.47635838928295,263.1469221584556,227.67119634411554,1.0
Llama2-13B,16,1,16,32,32,896,0.029978,0.014811085853576659,0.00620525,0.05099433585357666,0.010106,2.1998794341430665,454.5703662116995,263.6298093671722,219.8527331436154,1.0
Llama2-13B,16,1,16,32,32,1024,0.031093,0.014811085853576659,0.00675525,0.052659335853576655,0.010106,2.266479434143066,441.21291591515825,264.1130465547393,212.3573204215895,1.0
Llama2-13B,16,1,16,32,32,1152,0.0336455,0.014811085853576659,0.00730525,0.05576183585357666,0.010106,2.390579434143066,418.3086266524596,265.9084680263826,197.5810049088159,1.0
Llama2-13B,16,1,16,32,32,1280,0.0347655,0.014811085853576659,0.007855250000000001,0.05743183585357666,0.010106,2.4573794341430664,406.9375636932188,266.3917510045999,191.5632962308898,1.0
Llama2-13B,16,1,16,32,32,1408,0.035848,0.014811085853576659,0.00840525,0.05906433585357666,0.010106,2.5226794341430665,396.4039134206094,266.8746382133164,186.11543057724026,1.0
Llama2-13B,16,1,16,32,32,1536,0.036963,0.014811085853576659,0.00895525,0.06072933585357666,0.010106,2.5892794341430663,386.20783327348926,267.3578754008835,180.8280411498549,1.0
Llama2-13B,16,1,16,32,32,1664,0.0381255,0.014811085853576659,0.00950525,0.06244183585357666,0.010106,2.6577794341430665,376.25394611514275,267.8416474932518,175.63156384391795,1.0
Llama2-13B,16,1,16,32,32,1792,0.0392455,0.014811085853576659,0.01005525,0.06411183585357666,0.010106,2.7245794341430662,367.0291229055392,268.3249304714691,170.92719577497365,1.0
Llama2-13B,16,1,16,32,32,1920,0.040328,0.014811085853576659,0.010605249999999998,0.06574433585357665,0.010106,2.789879434143066,358.4384284717874,268.80781768018545,166.63845075393365,1.0
