Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-7B,7,1,7,32,32,128,0.023039,0.011726545486450194,0.00233,0.03709554548645019,0.0153725,1.352429955566406,739.4098273882094,120.40930855124388,163.32266557690744,1.0
Llama2-7B,7,1,7,32,32,256,0.023895,0.011726545486450194,0.00277,0.03839154548645019,0.0153725,1.393901955566406,717.4105725346044,120.64822634348994,157.7843512548257,1.0
Llama2-7B,7,1,7,32,32,384,0.0247565,0.011726545486450194,0.00321,0.03969304548645019,0.0153725,1.435549955566406,696.5971446151751,120.88719747258816,152.59527481745718,1.0
Llama2-7B,7,1,7,32,32,512,0.0256075,0.011726545486450194,0.00365,0.040984045486450196,0.0153725,1.4768619555664062,677.1113550802247,121.12607427991416,147.8156720198113,1.0
Llama2-7B,7,1,7,32,32,640,0.026463,0.011726545486450194,0.00409,0.04227954548645019,0.0153725,1.518317955566406,658.6235750778246,121.36501776342824,143.31923081688137,1.0
Llama2-7B,7,1,7,32,32,768,0.027319,0.011726545486450194,0.00453,0.04357554548645019,0.0153725,1.559789955566406,641.1119628199364,121.60393555567435,139.10183338024166,1.0
Llama2-7B,7,1,7,32,32,896,0.0281805,0.011726545486450194,0.0049700000000000005,0.0448770454864502,0.0153725,1.6014379555664062,624.4388029671209,121.84290668477252,135.11438171427548,1.0
Llama2-7B,7,1,7,32,32,1024,0.0290315,0.011726545486450194,0.00541,0.04616804548645019,0.0153725,1.642749955566406,608.7353687708417,122.08178349209855,131.41090657141652,1.0
Llama2-7B,7,1,7,32,32,1152,0.030649,0.011726545486450194,0.00585,0.048225545486450194,0.0153725,1.7085899555664061,585.2779344406804,122.93080566242094,125.34137090771816,1.0
Llama2-7B,7,1,7,32,32,1280,0.031505,0.011726545486450194,0.0062900000000000005,0.0495215454864502,0.0153725,1.7500619555664063,571.4083417557356,123.16972345466705,122.17279346003315,1.0
Llama2-7B,7,1,7,32,32,1408,0.0323665,0.011726545486450194,0.006730000000000001,0.0508230454864502,0.0153725,1.7917099555664062,558.1260498627267,123.40869458376521,119.15164462461692,1.0
Llama2-7B,7,1,7,32,32,1536,0.0332175,0.011726545486450194,0.00717,0.05211404548645019,0.0153725,1.833021955566406,545.5472025107298,123.64757139109123,116.32382346569132,1.0
Llama2-7B,7,1,7,32,32,1664,0.034073,0.011726545486450194,0.0076100000000000004,0.053409545486450195,0.0153725,1.8744779555664062,533.4818673276062,123.88651487460533,113.62232823148584,1.0
Llama2-7B,7,1,7,32,32,1792,0.034929,0.011726545486450194,0.008050000000000002,0.054705545486450194,0.0153725,1.9159499555664061,521.9343005774768,124.12543266685141,111.05155517876564,1.0
Llama2-7B,7,1,7,32,32,1920,0.0357905,0.011726545486450194,0.008490000000000001,0.05600704548645019,0.0153725,1.957597955566406,510.83012073879223,124.36440379594963,108.58712838947277,1.0
Llama2-7B,7,1,7,32,32,2048,0.0366415,0.011726545486450194,0.00893,0.0572980454864502,0.0153725,1.9989099555664063,500.2726597140002,124.60328060327564,106.26891690712344,1.0
Llama2-7B,7,1,7,32,32,2176,0.038223,0.011726545486450194,0.00937,0.0593195454864502,0.0153725,2.0635979555664066,484.59051691855586,125.39061316690635,102.51567541704793,1.0
Llama2-7B,7,1,7,32,32,2304,0.039079,0.011726545486450194,0.00981,0.06061554548645019,0.0153725,2.1050699555664063,475.04359527611626,125.62953095915245,100.46118996068256,1.0
Llama2-7B,7,1,7,32,32,2432,0.0399405,0.011726545486450194,0.010249999999999999,0.06191704548645019,0.0153725,2.146717955566406,465.82737960849283,125.86850208825064,98.48125812791109,1.0
Llama2-7B,7,1,7,32,32,2560,0.0407915,0.011726545486450194,0.010689999999999998,0.0632080454864502,0.0153725,2.1880299555664062,457.0321340692679,126.10737889557666,96.60972483205497,1.0
Llama2-7B,7,1,7,32,32,2688,0.041647,0.011726545486450194,0.011130000000000001,0.0645035454864502,0.0153725,2.229485955566406,448.53388625448764,126.34632237909076,94.80448950336361,1.0
Llama2-7B,7,1,7,32,32,2816,0.042503,0.011726545486450194,0.01157,0.06579954548645019,0.0153725,2.2709579555664057,440.34280667718804,126.5852401713368,93.07081277449302,1.0
Llama2-7B,7,1,7,32,32,2944,0.0433645,0.011726545486450194,0.01201,0.06710104548645018,0.0153725,2.3126059555664056,432.4126198814874,126.82421130043501,91.39403436309868,1.0
Llama2-7B,7,1,7,32,32,3072,0.0442155,0.011726545486450194,0.01245,0.0683920454864502,0.0153725,2.353917955566406,424.8236424873089,127.06308810776102,89.80383583511514,1.0
Llama2-7B,7,1,7,32,32,3200,0.045797,0.011726545486450194,0.012889999999999999,0.0704135454864502,0.0153725,2.418605955566406,413.46131547328184,127.85042067139175,87.23989881391775,1.0
Llama2-7B,7,1,7,32,32,3328,0.046653,0.011726545486450194,0.013329999999999998,0.07170954548645019,0.0153725,2.4600779555664056,406.4911836380246,128.0893384636378,85.79923749788183,1.0
Llama2-7B,7,1,7,32,32,3456,0.0475145,0.011726545486450194,0.013770000000000001,0.0730110454864502,0.0153725,2.501725955566406,399.72403762889127,128.32830959273605,84.40075502789678,1.0
Llama2-7B,7,1,7,32,32,3584,0.0483655,0.011726545486450194,0.01421,0.0743020454864502,0.0153725,2.543037955566406,393.23046587296096,128.56718640006204,83.07005148301864,1.0
Llama2-7B,7,1,7,32,32,3712,0.051029,0.011726545486450194,0.01465,0.07740554548645019,0.0153725,2.642349955566406,378.45100642077637,129.96539741593904,79.59040289341542,1.0
Llama2-7B,7,1,7,32,32,3840,0.051885,0.011726545486450194,0.01509,0.0787015454864502,0.0153725,2.683821955566406,372.60295822751607,130.2043152081851,78.42121711970289,1.0
Llama2-7B,7,1,7,32,32,3968,0.0527465,0.011726545486450194,0.015529999999999999,0.0800030454864502,0.0153725,2.725469955566406,366.90919962542034,130.44328633728333,77.28195611159231,1.0
Llama2-7B,7,1,7,32,32,4096,0.0535975,0.011726545486450194,0.015969999999999998,0.0812940454864502,0.0153725,2.766781955566406,361.4307220661642,130.68216314460935,76.19418066643111,1.0
