Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-13B,5,1,5,32,32,128,0.0319465,0.013335870895385741,0.00290525,0.04818762089538574,0.0189515,2.0964563358154296,476.9953864128746,155.66051508455638,121.81343424518835,1.0
Llama2-13B,5,1,5,32,32,256,0.0330665,0.013335870895385741,0.00345525,0.049857620895385736,0.0189515,2.1632563358154293,462.2660677996141,156.13264880667978,118.04443228545495,1.0
Llama2-13B,5,1,5,32,32,384,0.034149,0.013335870895385741,0.00400525,0.05149012089538574,0.0189515,2.2285563358154294,448.72098763170806,156.60438675930249,114.64785700847938,1.0
Llama2-13B,5,1,5,32,32,512,0.035264,0.013335870895385741,0.00455525,0.05315512089538574,0.0189515,2.2951563358154297,435.70016752027357,157.0764746907759,111.35752799652327,1.0
Llama2-13B,5,1,5,32,32,640,0.0364265,0.013335870895385741,0.00510525,0.05486762089538574,0.0189515,2.3636563358154294,423.0733482052557,157.54909752705024,108.12807813477156,1.0
Llama2-13B,5,1,5,32,32,768,0.0375465,0.013335870895385741,0.00565525,0.056537620895385735,0.0189515,2.430456335815429,411.4453673838561,158.02123124917375,105.21701839663731,1.0
Llama2-13B,5,1,5,32,32,896,0.038629,0.013335870895385741,0.00620525,0.05817012089538574,0.0189515,2.4957563358154293,400.6801407851675,158.4929692017964,102.57382355341608,1.0
Llama2-13B,5,1,5,32,32,1024,0.039744,0.013335870895385741,0.00675525,0.059835120895385736,0.0189515,2.5623563358154295,390.2657823279547,158.9650571332697,99.99311665488486,1.0
Llama2-13B,5,1,5,32,32,1152,0.0422965,0.013335870895385741,0.00730525,0.06293762089538574,0.0189515,2.6864563358154294,372.2375780570677,160.74932934881926,95.01337542634691,1.0
Llama2-13B,5,1,5,32,32,1280,0.0434165,0.013335870895385741,0.007855250000000001,0.06460762089538574,0.0189515,2.7532563358154296,363.20628304441215,161.22146307094266,92.83421226431354,1.0
