Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-7B,19,1,19,32,32,128,0.0180205,0.012978243026733397,0.00233,0.033328743026733394,0.0094145,1.2259342768554686,815.704413261866,196.993157016917,341.6129495174194,1.0
Llama2-7B,19,1,19,32,32,256,0.0188765,0.012978243026733397,0.00277,0.0346247430267334,0.0094145,1.2674062768554688,789.0129773391022,197.23985901705416,326.5301085626538,1.0
Llama2-7B,19,1,19,32,32,384,0.019738,0.012978243026733397,0.00321,0.0359262430267334,0.0094145,1.3090542768554687,763.9102653574761,197.48661435404316,312.6687961578604,1.0
Llama2-7B,19,1,19,32,32,512,0.020589,0.012978243026733397,0.00365,0.0372172430267334,0.0094145,1.3503662768554687,740.5398202987197,197.73327536926018,300.1197170959921,1.0
Llama2-7B,19,1,19,32,32,640,0.0214445,0.012978243026733397,0.00409,0.038512743026733395,0.0094145,1.3918222768554687,718.4825366204734,197.98000306066515,288.50638138663913,1.0
Llama2-7B,19,1,19,32,32,768,0.0223005,0.012978243026733397,0.00453,0.039808743026733394,0.0094145,1.4332942768554686,697.6934298474413,198.22670506080226,277.77783158001256,1.0
Llama2-7B,19,1,19,32,32,896,0.023162,0.012978243026733397,0.0049700000000000005,0.0411102430267334,0.0094145,1.4749422768554687,677.9926344859875,198.4734603977914,267.77893262373624,1.0
Llama2-7B,19,1,19,32,32,1024,0.024013,0.012978243026733397,0.00541,0.0424012430267334,0.0094145,1.5162542768554688,659.5199863665883,198.7201214130084,258.6100776311378,1.0
Llama2-7B,19,1,19,32,32,1152,0.0256305,0.012978243026733397,0.00585,0.044458743026733395,0.0094145,1.5820942768554687,632.0735841277267,199.57692779122172,243.33426946316612,1.0
Llama2-7B,19,1,19,32,32,1280,0.0264865,0.012978243026733397,0.0062900000000000005,0.045754743026733394,0.0094145,1.6235662768554686,615.928043255989,199.8236297913588,235.7611776180304,1.0
Llama2-7B,19,1,19,32,32,1408,0.027348,0.012978243026733397,0.006730000000000001,0.0470562430267334,0.0094145,1.6652142768554687,600.5233163676475,200.07038512834794,228.61633520772537,1.0
Llama2-7B,19,1,19,32,32,1536,0.028199,0.012978243026733397,0.00717,0.0483472430267334,0.0094145,1.7065262768554688,585.9857029817615,200.31704614356497,221.9904142695274,1.0
Llama2-7B,19,1,19,32,32,1664,0.0290545,0.012978243026733397,0.0076100000000000004,0.049642743026733396,0.0094145,1.7479822768554687,572.0881803212268,200.56377383496994,215.7193526766184,1.0
Llama2-7B,19,1,19,32,32,1792,0.0299105,0.012978243026733397,0.008050000000000002,0.0509387430267334,0.0094145,1.7894542768554689,558.8295900788574,200.81047583510698,209.80349274826875,1.0
Llama2-7B,19,1,19,32,32,1920,0.030772,0.012978243026733397,0.008490000000000001,0.0522402430267334,0.0094145,1.8311022768554688,546.1191396240786,201.05723117209618,204.18037417548436,1.0
Llama2-7B,19,1,19,32,32,2048,0.031623,0.012978243026733397,0.00893,0.05353124302673339,0.0094145,1.8724142768554686,534.0698436028802,201.30389218731312,198.9294700329992,1.0
