Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-7B,4,1,4,32,32,128,0.024955,0.010832475814819335,0.00233,0.038117475814819335,0.0186065,1.3883657260742186,720.2713097993478,80.20885451277351,100.44186349525832,1.0
Llama2-7B,4,1,4,32,32,256,0.025811,0.010832475814819335,0.00277,0.03941347581481933,0.0186065,1.4298377260742186,699.3800637402493,80.44582625304686,97.39770138343009,1.0
Llama2-7B,4,1,4,32,32,384,0.0266725,0.010832475814819335,0.00321,0.04071497581481933,0.0186065,1.4714857260742185,679.585253380543,80.6828513301723,94.5295380660937,1.0
Llama2-7B,4,1,4,32,32,512,0.0275235,0.010832475814819335,0.00365,0.04200597581481934,0.0186065,1.5127977260742187,661.0269058210757,80.91978208552558,91.8757857893318,1.0
Llama2-7B,4,1,4,32,32,640,0.028379,0.010832475814819335,0.00409,0.04330147581481933,0.0186065,1.5542537260742184,643.3955944412181,81.15677951706691,89.36711511710567,1.0
Llama2-7B,4,1,4,32,32,768,0.029235,0.010832475814819335,0.00453,0.044597475814819335,0.0186065,1.5957257260742186,626.6741105065628,81.39375125734028,87.0037532680651,1.0
Llama2-7B,4,1,4,32,32,896,0.0300965,0.010832475814819335,0.0049700000000000005,0.04589897581481934,0.0186065,1.6373737260742187,610.7341189586623,81.63077633446574,84.75941589394297,1.0
Llama2-7B,4,1,4,32,32,1024,0.0309475,0.010832475814819335,0.00541,0.04718997581481933,0.0186065,1.6786857260742185,595.7041180892174,81.86770708981899,82.66793267814343,1.0
Llama2-7B,4,1,4,32,32,1152,0.032565,0.010832475814819335,0.00585,0.04924747581481933,0.0186065,1.7445257260742184,573.2216986277085,82.71478320816867,79.37469600046894,1.0
Llama2-7B,4,1,4,32,32,1280,0.033421,0.010832475814819335,0.0062900000000000005,0.05054347581481934,0.0186065,1.7859977260742188,559.911127209601,82.95175494844199,77.56327884081306,1.0
Llama2-7B,4,1,4,32,32,1408,0.0342825,0.010832475814819335,0.006730000000000001,0.05184497581481934,0.0186065,1.8276457260742187,547.1519921686349,83.18878002556745,75.83021587687546,1.0
Llama2-7B,4,1,4,32,32,1536,0.0351335,0.010832475814819335,0.00717,0.05313597581481933,0.0186065,1.8689577260742185,535.0575810510809,83.42571078092075,74.20420572683544,1.0
Llama2-7B,4,1,4,32,32,1664,0.035989,0.010832475814819335,0.0076100000000000004,0.05443147581481934,0.0186065,1.9104137260742187,523.4468253402564,83.66270821246209,72.64607606878322,1.0
Llama2-7B,4,1,4,32,32,1792,0.036845,0.010832475814819335,0.008050000000000002,0.055727475814819336,0.0186065,1.9518857260742186,512.3250744864436,83.89967995273544,71.15931601365128,1.0
Llama2-7B,4,1,4,32,32,1920,0.0377065,0.010832475814819335,0.008490000000000001,0.05702897581481933,0.0186065,1.9935337260742185,501.62181202184,84.13670502986089,69.72994131471108,1.0
Llama2-7B,4,1,4,32,32,2048,0.0385575,0.010832475814819335,0.00893,0.05831997581481934,0.0186065,2.0348457260742188,491.43774743517145,84.37363578521413,68.38296358135102,1.0
Llama2-7B,4,1,4,32,32,2176,0.041947,0.010832475814819335,0.00937,0.06214947581481933,0.0186065,2.1573897260742187,463.52311217301025,86.31828982923508,64.30606615880983,1.0
Llama2-7B,4,1,4,32,32,2304,0.042803,0.010832475814819335,0.00981,0.06344547581481934,0.0186065,2.198861726074219,454.7807568533969,86.55526156950845,63.19304544184142,1.0
Llama2-7B,4,1,4,32,32,2432,0.0436645,0.010832475814819335,0.010249999999999999,0.06474697581481934,0.0186065,2.240509726074219,446.32700691381604,86.79228664663387,62.1158826439627,1.0
Llama2-7B,4,1,4,32,32,2560,0.0445155,0.010832475814819335,0.010689999999999998,0.06603797581481932,0.0186065,2.2818217260742184,438.2463312418623,87.02921740198717,61.09474326497733,1.0
Llama2-7B,4,1,4,32,32,2688,0.045371,0.010832475814819335,0.011130000000000001,0.06733347581481934,0.0186065,2.323277726074219,430.42637080232316,87.2662148335285,60.10599752149535,1.0
Llama2-7B,4,1,4,32,32,2816,0.046227,0.010832475814819335,0.01157,0.06862947581481933,0.0186065,2.3647497260742187,422.8777316152291,87.50318657380187,59.153191434255056,1.0
Llama2-7B,4,1,4,32,32,2944,0.0470885,0.010832475814819335,0.01201,0.06993097581481933,0.0186065,2.4063977260742186,415.5589033203557,87.7402116509273,58.2282641003956,1.0
Llama2-7B,4,1,4,32,32,3072,0.0479395,0.010832475814819335,0.01245,0.07122197581481934,0.0186065,2.447709726074219,408.5451756584956,87.97714240628059,57.34906914332165,1.0
Llama2-7B,4,1,4,32,32,3200,0.049521,0.010832475814819335,0.012889999999999999,0.07324347581481934,0.0186065,2.512397726074219,398.026152317278,88.76252891793855,56.013186904254354,1.0
Llama2-7B,4,1,4,32,32,3328,0.050377,0.010832475814819335,0.013329999999999998,0.07453947581481933,0.0186065,2.5538697260742187,391.5626509020056,88.99950065821194,55.20841645133937,1.0
Llama2-7B,4,1,4,32,32,3456,0.0512385,0.010832475814819335,0.013770000000000001,0.07584097581481934,0.0186065,2.595517726074219,385.27958794275827,89.23652573533737,54.42472807028491,1.0
Llama2-7B,4,1,4,32,32,3584,0.0520895,0.010832475814819335,0.01421,0.07713197581481933,0.0186065,2.6368297260742186,379.24329740048336,89.47345649069064,53.677718452549605,1.0
Llama2-7B,4,1,4,32,32,3712,0.052945,0.010832475814819335,0.01465,0.07842747581481933,0.0186065,2.6782857260742188,373.3731581603063,89.71045392223199,52.95026319897536,1.0
Llama2-7B,4,1,4,32,32,3840,0.053801,0.010832475814819335,0.01509,0.07972347581481934,0.0186065,2.719757726074219,367.6798085406785,89.94742566250535,52.24544250020059,1.0
Llama2-7B,4,1,4,32,32,3968,0.0546625,0.010832475814819335,0.015529999999999999,0.08102497581481934,0.0186065,2.761405726074219,362.13439791104526,90.18445073963079,51.55754101282347,1.0
Llama2-7B,4,1,4,32,32,4096,0.0555135,0.010832475814819335,0.015969999999999998,0.08231597581481934,0.0186065,2.802717726074219,356.79654454560614,90.42138149498409,50.900558813950695,1.0
