Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-7B,26,1,26,32,32,128,0.0170625,0.012665318641662596,0.00233,0.0320578186416626,0.0089525,1.184802696533203,844.0223869561187,236.46783565604687,433.09127409532397,1.0
Llama2-7B,26,1,26,32,32,256,0.0179185,0.012665318641662596,0.00277,0.0333538186416626,0.0089525,1.226274696533203,815.4779698440298,236.71907844412036,412.83986948565774,1.0
Llama2-7B,26,1,26,32,32,384,0.01878,0.012665318641662596,0.00321,0.034655318641662596,0.0089525,1.2679226965332029,788.6916156120825,236.97037456904584,394.3197127413568,1.0
Llama2-7B,26,1,26,32,32,512,0.019631,0.012665318641662596,0.00365,0.035946318641662596,0.0089525,1.309234696533203,763.8049943588853,237.22157637219922,377.62591114213365,1.0
Llama2-7B,26,1,26,32,32,640,0.0204865,0.012665318641662596,0.00409,0.037241818641662594,0.0089525,1.3506906965332028,740.361951530935,237.47284485154069,362.2398360681738,1.0
Llama2-7B,26,1,26,32,32,768,0.0213425,0.012665318641662596,0.00453,0.03853781864166259,0.0089525,1.3921626965332028,718.3068491134148,237.72408763961405,348.07907877417995,1.0
Llama2-7B,26,1,26,32,32,896,0.022204,0.012665318641662596,0.0049700000000000005,0.0398393186416626,0.0089525,1.433810696533203,697.4421396198887,237.97538376453954,334.9275239885544,1.0
Llama2-7B,26,1,26,32,32,1024,0.023055,0.012665318641662596,0.00541,0.0411303186416626,0.0089525,1.475122696533203,677.9097103923459,238.22658556769295,322.90526128780783,1.0
Llama2-7B,26,1,26,32,32,1152,0.0246725,0.012665318641662596,0.00585,0.043187818641662594,0.0089525,1.5409626965332028,648.9449759230126,239.0879327338428,302.82694894852915,1.0
Llama2-7B,26,1,26,32,32,1280,0.0255285,0.012665318641662596,0.0062900000000000005,0.04448381864166259,0.0089525,1.5824346965332028,631.9376099315817,239.3391755219162,292.9803644969302,1.0
Llama2-7B,26,1,26,32,32,1408,0.02639,0.012665318641662596,0.006730000000000001,0.045785318641662597,0.0089525,1.624082696533203,615.7321927846523,239.59047164684173,283.7136126928308,1.0
Llama2-7B,26,1,26,32,32,1536,0.027241,0.012665318641662596,0.00717,0.0470763186416626,0.0089525,1.665394696533203,600.4582589830909,239.84167344999508,275.1386621384071,1.0
Llama2-7B,26,1,26,32,32,1664,0.0280965,0.012665318641662596,0.0076100000000000004,0.048371818641662595,0.0089525,1.7068506965332029,585.8743251715615,240.0929419293365,267.040536554082,1.0
Llama2-7B,26,1,26,32,32,1792,0.0289525,0.012665318641662596,0.008050000000000002,0.0496678186416626,0.0089525,1.748322696533203,571.9767877994877,240.34418471740995,259.4164846703759,1.0
Llama2-7B,26,1,26,32,32,1920,0.029814,0.012665318641662596,0.008490000000000001,0.0509693186416626,0.0089525,1.789970696533203,558.6683636423712,240.59548084233543,252.1838323043866,1.0
Llama2-7B,26,1,26,32,32,2048,0.030665,0.012665318641662596,0.00893,0.0522603186416626,0.0089525,1.831282696533203,546.0653354575444,240.8466826454888,245.44134461671374,1.0
Llama2-7B,26,1,26,32,32,2176,0.0322465,0.012665318641662596,0.00937,0.054281818641662594,0.0089525,1.8959706965332028,527.4343120537188,241.64634020494694,234.17884518954276,1.0
Llama2-7B,26,1,26,32,32,2304,0.0331025,0.012665318641662596,0.00981,0.0555778186416626,0.0089525,1.937442696533203,516.1442977329691,241.89758299302034,228.3603796852771,1.0
Llama2-7B,26,1,26,32,32,2432,0.033964,0.012665318641662596,0.010249999999999999,0.056879318641662596,0.0089525,1.979090696533203,505.28255311983025,242.1488791179458,222.7992130619423,1.0
Llama2-7B,26,1,26,32,32,2560,0.034815,0.012665318641662596,0.010689999999999998,0.05817031864166259,0.0089525,2.020402696533203,494.95083416582946,242.40008092109917,217.57870253581362,1.0
Llama2-7B,26,1,26,32,32,2688,0.0356705,0.012665318641662596,0.011130000000000001,0.0594658186416626,0.0089525,2.061858696533203,484.99928810902225,242.65134940044067,212.5805544851844,1.0
Llama2-7B,26,1,26,32,32,2816,0.0365265,0.012665318641662596,0.01157,0.06076181864166259,0.0089525,2.103330696533203,475.43641218579734,242.90259218851412,207.8136696888852,1.0
Llama2-7B,26,1,26,32,32,2944,0.037388,0.012665318641662596,0.01201,0.0620633186416626,0.0089525,2.144978696533203,466.2050964031663,243.15388831343964,203.23523616655055,1.0
Llama2-7B,26,1,26,32,32,3072,0.038239,0.012665318641662596,0.01245,0.0633543186416626,0.0089525,2.186290696533203,457.39571667468465,243.4050901165931,198.91757279592906,1.0
Llama2-7B,26,1,26,32,32,3200,0.0398205,0.012665318641662596,0.012889999999999999,0.0653758186416626,0.0089525,2.250978696533203,444.25120572670403,244.2047476760511,191.64496590641997,1.0
Llama2-7B,26,1,26,32,32,3328,0.0406765,0.012665318641662596,0.013329999999999998,0.06667181864166259,0.0089525,2.2924506965332028,436.21439776753624,244.45599046412454,187.80499064580025,1.0
Llama2-7B,26,1,26,32,32,3456,0.041538,0.012665318641662596,0.013770000000000001,0.0679733186416626,0.0089525,2.334098696533203,428.43089775307396,244.70728658905003,184.09896253810518,1.0
Llama2-7B,26,1,26,32,32,3584,0.042389,0.012665318641662596,0.01421,0.0692643186416626,0.0089525,2.375410696533203,420.9798337017896,244.95848839220344,180.5881894419863,1.0
Llama2-7B,26,1,26,32,32,3712,0.0432445,0.012665318641662596,0.01465,0.0705598186416626,0.0089525,2.416866696533203,413.75885622257033,245.20975687154484,177.1972135701829,1.0
Llama2-7B,26,1,26,32,32,3840,0.0441005,0.012665318641662596,0.01509,0.0718558186416626,0.0089525,2.458338696533203,406.77877357185133,245.4609996596183,173.935811144161,1.0
Llama2-7B,26,1,26,32,32,3968,0.044962,0.012665318641662596,0.015529999999999999,0.0731573186416626,0.0089525,2.499986696533203,400.00212856601445,245.71229578454378,170.7777510623859,1.0
