Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-70B,11,1,11,32,32,128,0.0504195,0.023155736122131346,0.003287,0.07686223612213135,0.0173995,6.316378389770508,158.31857091074826,1073.0785374598993,266.03757907652283,1.0
Llama2-70B,11,1,11,32,32,256,0.0525145,0.023155736122131346,0.0041670000000000006,0.07983723612213135,0.0173995,6.554378389770508,152.56976947817222,1075.9194661203198,256.1005689191365,1.0
Llama2-70B,11,1,11,32,32,384,0.0546585,0.023155736122131346,0.005046999999999999,0.08286123612213134,0.0173995,6.796298389770508,147.13891925421586,1078.7614991978317,246.70488103356107,1.0
Llama2-70B,11,1,11,32,32,512,0.0568025,0.023155736122131346,0.005927,0.08588523612213135,0.0173995,7.038218389770508,142.08141103626747,1081.6035322753444,238.01847019835057,1.0
Llama2-70B,11,1,11,32,32,640,0.0589315,0.023155736122131346,0.006806999999999999,0.08889423612213133,0.0173995,7.278938389770507,137.3826712704912,1084.4451931837066,230.02239744103466,1.0
Llama2-70B,11,1,11,32,32,768,0.0610265,0.023155736122131346,0.007686999999999999,0.09186923612213134,0.0173995,7.516938389770507,133.0328849523177,1087.286121844127,222.70778306230224,1.0
Llama2-70B,11,1,11,32,32,896,0.0631705,0.023155736122131346,0.008567,0.09489323612213135,0.0173995,7.758858389770508,128.88494025337894,1090.1281549216392,215.71147824570784,1.0
Llama2-70B,11,1,11,32,32,1024,0.0653145,0.023155736122131346,0.009446999999999999,0.09791723612213134,0.0173995,8.000778389770506,124.98783884310086,1092.9701879991521,209.17449188142598,1.0
Llama2-70B,11,1,11,32,32,1152,0.072622,0.023155736122131346,0.010327,0.10610473612213135,0.0173995,8.655778389770509,115.52976000192088,1104.9639281368195,190.19097658712573,1.0
Llama2-70B,11,1,11,32,32,1280,0.074717,0.023155736122131346,0.011207,0.10907973612213134,0.0173995,8.893778389770508,112.4381512755237,1107.8048567972405,185.33346775118778,1.0
Llama2-70B,11,1,11,32,32,1408,0.076861,0.023155736122131346,0.012087,0.11210373612213134,0.0173995,9.135698389770507,109.460706487391,1110.6468898747528,180.625884693595,1.0
Llama2-70B,11,1,11,32,32,1536,0.079005,0.023155736122131346,0.012967,0.11512773612213134,0.0173995,9.377618389770507,106.63688352800122,1113.488922952265,176.17380592245195,1.0
Llama2-70B,11,1,11,32,32,1664,0.081134,0.023155736122131346,0.013847,0.11813673612213134,0.0173995,9.618338389770507,103.96806178742271,1116.3305838606266,171.98871371136434,1.0
Llama2-70B,11,1,11,32,32,1792,0.083229,0.023155736122131346,0.014727,0.12111173612213134,0.0173995,9.856338389770508,101.45755558046376,1119.1715125210471,168.0861707639536,1.0
Llama2-70B,11,1,11,32,32,1920,0.085373,0.023155736122131346,0.015607,0.12413573612213134,0.0173995,10.098258389770507,99.02697687088258,1122.0135455985599,164.28108793157085,1.0
Llama2-70B,11,1,11,32,32,2048,0.087517,0.023155736122131346,0.016486999999999998,0.12715973612213133,0.0173995,10.340178389770506,96.71013035803094,1124.8555786760721,160.66243967972972,1.0
Llama2-70B,11,1,11,32,32,2176,0.094796,0.023155736122131346,0.017367,0.13531873612213136,0.0173995,10.992898389770508,90.96781981816139,1136.6631053024873,149.88278847505265,1.0
Llama2-70B,11,1,11,32,32,2304,0.096891,0.023155736122131346,0.018247000000000003,0.13829373612213136,0.0173995,11.230898389770509,89.04007188871324,1139.504033962908,147.00849846256463,1.0
Llama2-70B,11,1,11,32,32,2432,0.099035,0.023155736122131346,0.019127,0.14131773612213133,0.0173995,11.472818389770508,87.16254071376468,1142.34606704042,144.18464015757317,1.0
