Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-70B,10,1,10,32,32,2560,0.101179,0.023081230316162108,0.020007,0.14426723031616212,0.0183235,11.709701925292968,85.39927031276508,1049.5874082639368,129.66962119905511,1.0
Llama2-70B,10,1,10,32,32,2688,0.103308,0.023081230316162108,0.020887000000000003,0.1472762303161621,0.0183235,11.950421925292968,83.67905386532908,1052.4258257523436,127.34079472939456,1.0
Llama2-70B,10,1,10,32,32,2816,0.105403,0.023081230316162108,0.021767,0.1502512303161621,0.0183235,12.188421925292968,82.04507573903695,1055.2635109928094,125.14628509065317,1.0
Llama2-70B,10,1,10,32,32,2944,0.107547,0.023081230316162108,0.022647,0.1532752303161621,0.0183235,12.430341925292968,80.4483099507684,1058.1023006503674,122.98138263391438,1.0
Llama2-70B,10,1,10,32,32,3072,0.109691,0.023081230316162108,0.023527000000000003,0.1562992303161621,0.0183235,12.672261925292968,78.91251032335974,1060.9410903079252,120.90110974327028,1.0
Llama2-70B,10,1,10,32,32,3200,0.11697,0.023081230316162108,0.024407,0.16445823031616214,0.0183235,13.32498192529297,75.04700611276915,1072.7453735143854,114.63894305317447,1.0
Llama2-70B,10,1,10,32,32,3328,0.119065,0.023081230316162108,0.025287,0.1674332303161621,0.0183235,13.562981925292968,73.73009899358097,1075.5830587548514,112.91973488796576,1.0
Llama2-70B,10,1,10,32,32,3456,0.121209,0.023081230316162108,0.026167000000000003,0.1704572303161621,0.0183235,13.804901925292969,72.43803725746338,1078.4218484124094,111.21511690679004,1.0
Llama2-70B,10,1,10,32,32,3584,0.123353,0.023081230316162108,0.027047,0.17348123031616214,0.0183235,14.04682192529297,71.1904803320231,1081.260638069967,109.56975489752651,1.0
Llama2-70B,10,1,10,32,32,3712,0.125482,0.023081230316162108,0.027927,0.17649023031616212,0.0183235,14.28754192529297,69.99104571162927,1084.0990555583744,107.99348268659789,1.0
Llama2-70B,10,1,10,32,32,3840,0.127577,0.023081230316162108,0.028807000000000003,0.1794652303161621,0.0183235,14.525541925292968,68.8442472675477,1086.9367407988404,106.4981090634323,1.0
Llama2-70B,10,1,10,32,32,3968,0.129721,0.023081230316162108,0.029687,0.1824892303161621,0.0183235,14.767461925292967,67.71644342534246,1089.7755304563977,105.01147948832472,1.0
Llama2-70B,10,1,10,32,32,4096,0.131865,0.023081230316162108,0.030567,0.18551323031616213,0.0183235,15.00938192529297,66.62499528477292,1092.6143201139562,103.57319229078564,1.0
