Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-7B,7,32,1,32,6,2048,0.390053,0.0008207499313354493,0.04465,0.43552374993133547,0.318219,14.404978997802734,2221.454123944306,76.99734052805846,197.40225181721078,1.0
Llama2-7B,7,32,1,32,6,2176,0.400145,0.0008207499313354493,0.04685,0.44781574993133544,0.318219,14.798322997802734,2162.407186594818,78.09370834704826,195.16352409013808,1.0
Llama2-7B,7,32,1,32,6,2304,0.406275,0.0008207499313354493,0.049049999999999996,0.45614574993133544,0.318219,15.064882997802734,2124.1452724636038,78.57078928556096,193.39311866484772,1.0
Llama2-7B,7,32,1,32,6,2432,0.414177,0.0008207499313354493,0.05124999999999999,0.46624774993133544,0.318219,15.388146997802734,2079.522635478415,79.33965694143971,191.55978468490454,1.0
Llama2-7B,7,32,1,32,6,2560,0.420289,0.0008207499313354493,0.05344999999999999,0.4745597499313355,0.318219,15.654130997802735,2044.1888473075653,79.84365417440982,189.973218843248,1.0
Llama2-7B,7,32,1,32,6,2688,0.426419,0.0008207499313354493,0.055650000000000005,0.4828897499313355,0.318219,15.920690997802735,2009.9630100487736,80.32008853972253,188.3595443442309,1.0
Llama2-7B,7,32,1,32,6,2816,0.434321,0.0008207499313354493,0.05785,0.4929917499313355,0.318219,16.243954997802735,1969.9635959548357,81.08960276880124,186.70431033452513,1.0
Llama2-7B,7,32,1,32,6,2944,0.440433,0.0008207499313354493,0.06005,0.5013037499313355,0.318219,16.509938997802735,1938.2264225360734,81.59360000177142,185.25768959585554,1.0
Llama2-7B,7,32,1,32,6,3072,0.446563,0.0008207499313354493,0.06225,0.5096337499313355,0.318219,16.776498997802733,1907.4301500087195,82.06938779388413,183.78008879796167,1.0
Llama2-7B,7,32,1,32,6,3200,0.458445,0.0008207499313354493,0.06445,0.5237157499313354,0.318219,17.22712299780273,1857.5359335439532,83.43191918218248,181.98893909232842,1.0
Llama2-7B,7,32,1,32,6,3328,0.464557,0.0008207499313354493,0.06664999999999999,0.5320277499313355,0.318219,17.493106997802734,1829.2919607717167,83.93591641515263,180.67947833129762,1.0
Llama2-7B,7,32,1,32,6,3456,0.470687,0.0008207499313354493,0.06885000000000001,0.5403577499313355,0.318219,17.759666997802732,1801.8355864419707,84.41091728931535,179.33556118889067,1.0
Llama2-7B,7,32,1,32,6,3584,0.478589,0.0008207499313354493,0.07105,0.5504597499313355,0.318219,18.082930997802734,1769.62462578043,85.18186500954408,177.98542174923392,1.0
Llama2-7B,7,32,1,32,6,3712,0.484701,0.0008207499313354493,0.07325,0.5587717499313355,0.318219,18.348914997802733,1743.9723277279322,85.6858622425142,176.7808654046809,1.0
Llama2-7B,7,32,1,32,6,3840,0.490831,0.0008207499313354493,0.07544999999999999,0.5671017499313354,0.318219,18.615474997802732,1718.9999182818115,86.16021654347693,175.53947599780162,1.0
Llama2-7B,7,32,1,32,6,3968,0.498733,0.0008207499313354493,0.07765,0.5772037499313354,0.318219,18.93873899780273,1689.6584299362612,86.93181083690564,174.3053113327285,1.0
Llama2-7B,7,32,1,32,6,4096,0.504845,0.0008207499313354493,0.07984999999999999,0.5855157499313354,0.318219,19.20472299780273,1666.2567850450755,87.43580806987579,173.193372361568,1.0
