Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-70B,13,1,13,32,32,128,0.0485375,0.02339415470123291,0.003287,0.0752186547012329,0.0164755,6.183967876098633,161.70847262403376,1185.3465584752257,305.2656601790434,1.0
Llama2-70B,13,1,13,32,32,256,0.0506325,0.02339415470123291,0.0041670000000000006,0.0781936547012329,0.0164755,6.421967876098633,155.71550952813288,1188.193973975555,293.33777069460206,1.0
Llama2-70B,13,1,13,32,32,384,0.0527765,0.02339415470123291,0.005046999999999999,0.0812176547012329,0.0164755,6.663887876098633,150.0625488593078,1191.042493892977,282.0958414002863,1.0
Llama2-70B,13,1,13,32,32,512,0.0549205,0.02339415470123291,0.005927,0.0842416547012329,0.0164755,6.905807876098633,144.80565024999507,1193.8910138103981,271.73164251290456,1.0
Llama2-70B,13,1,13,32,32,640,0.0570495,0.02339415470123291,0.006806999999999999,0.0872506547012329,0.0164755,7.146527876098633,139.9280905829071,1196.7391615586696,262.215085486873,1.0
Llama2-70B,13,1,13,32,32,768,0.0591445,0.02339415470123291,0.007686999999999999,0.09022565470123291,0.0164755,7.384527876098633,135.41827138830118,1199.5865770589992,253.52876790297458,1.0
Llama2-70B,13,1,13,32,32,896,0.0612885,0.02339415470123291,0.008567,0.09324965470123292,0.0164755,7.626447876098634,131.12264270945983,1202.4350969764203,245.24076641140266,1.0
Llama2-70B,13,1,13,32,32,1024,0.0634325,0.02339415470123291,0.009446999999999999,0.0962736547012329,0.0164755,7.868367876098633,127.09115991356384,1205.2836168938425,237.51302898629285,1.0
Llama2-70B,13,1,13,32,32,1152,0.07074,0.02339415470123291,0.010327,0.1044611547012329,0.0164755,8.523367876098632,117.32451473838368,1217.2838438714195,215.09821951360956,1.0
Llama2-70B,13,1,13,32,32,1280,0.072835,0.02339415470123291,0.011207,0.1074361547012329,0.0164755,8.761367876098632,114.1374285547398,1220.131259371749,209.39988662245977,1.0
Llama2-70B,13,1,13,32,32,1408,0.074979,0.02339415470123291,0.012087,0.11046015470123291,0.0164755,9.003287876098634,111.07053487145929,1222.9797792891704,203.88705158930668,1.0
Llama2-70B,13,1,13,32,32,1536,0.077123,0.02339415470123291,0.012967,0.11348415470123291,0.0164755,9.245207876098632,108.16414443046446,1225.8282992065917,198.68072741053126,1.0
Llama2-70B,13,1,13,32,32,1664,0.079252,0.02339415470123291,0.013847,0.1164931547012329,0.0164755,9.485927876098634,105.4193130141402,1228.6764469548625,193.7926561719046,1.0
Llama2-70B,13,1,13,32,32,1792,0.081347,0.02339415470123291,0.014727,0.11946815470123291,0.0164755,9.723927876098633,102.8391009005728,1231.5238624551926,189.2392870135334,1.0
Llama2-70B,13,1,13,32,32,1920,0.083491,0.02339415470123291,0.015607,0.1224921547012329,0.0164755,9.965847876098632,100.34269160362437,1234.372382372614,184.80620401789022,1.0
Llama2-70B,13,1,13,32,32,2048,0.085635,0.02339415470123291,0.016486999999999998,0.1255161547012329,0.0164755,10.207767876098632,97.96461010261491,1237.2209022900356,180.5950987169433,1.0
Llama2-70B,13,1,13,32,32,2176,0.092914,0.02339415470123291,0.017367,0.1336751547012329,0.0164755,10.860487876098633,92.0768948327601,1249.0349157563599,168.0364255866123,1.0
Llama2-70B,13,1,13,32,32,2304,0.095009,0.02339415470123291,0.018247000000000003,0.1366501547012329,0.0164755,11.098487876098632,90.10236449900259,1251.882331256689,164.70575567271118,1.0
Llama2-70B,13,1,13,32,32,2432,0.097153,0.02339415470123291,0.019127,0.1396741547012329,0.0164755,11.340407876098633,88.18024985747017,1254.7308511741105,161.43748149492436,1.0
Llama2-70B,13,1,13,32,32,2560,0.099297,0.02339415470123291,0.020007,0.1426981547012329,0.0164755,11.582327876098633,86.33842960564141,1257.5793710915325,158.3103430984234,1.0
Llama2-70B,13,1,13,32,32,2688,0.101426,0.02339415470123291,0.020887000000000003,0.1457071547012329,0.0164755,11.823047876098634,84.58055913159168,1260.4275188398037,155.33831547628353,1.0
Llama2-70B,13,1,13,32,32,2816,0.103521,0.02339415470123291,0.021767,0.14868215470123292,0.0164755,12.061047876098634,82.9115355707773,1263.2749343401329,152.53848667663237,1.0
Llama2-70B,13,1,13,32,32,2944,0.105665,0.02339415470123291,0.022647,0.15170615470123291,0.0164755,12.302967876098634,81.28120060710974,1266.1234542575542,149.78037361680242,1.0
Llama2-70B,13,1,13,32,32,3072,0.107809,0.02339415470123291,0.023527000000000003,0.1547301547012329,0.0164755,12.544887876098635,79.71374554134258,1268.9719741749761,147.13196186948394,1.0
Llama2-70B,13,1,13,32,32,3200,0.115088,0.02339415470123291,0.024407,0.1628891547012329,0.0164755,13.197607876098633,75.77130714809597,1280.7859876413008,139.10941927495705,1.0
Llama2-70B,13,1,13,32,32,3328,0.117183,0.02339415470123291,0.025287,0.16586415470123292,0.0164755,13.435607876098635,74.42908495260247,1283.6334031416297,136.92615429943228,1.0
Llama2-70B,13,1,13,32,32,3456,0.119327,0.02339415470123291,0.026167000000000003,0.16888815470123292,0.0164755,13.677527876098633,73.11262744691544,1286.4819230590517,134.76433697518704,1.0
Llama2-70B,13,1,13,32,32,3584,0.121471,0.02339415470123291,0.027047,0.1719121547012329,0.0164755,13.919447876098632,71.84193000335311,1289.3304429764733,132.6788331141253,1.0
Llama2-70B,13,1,13,32,32,3712,0.1236,0.02339415470123291,0.027927,0.17492115470123293,0.0164755,14.160167876098635,70.62063167258981,1292.178590724744,130.68149178041503,1.0
Llama2-70B,13,1,13,32,32,3840,0.125695,0.02339415470123291,0.028807000000000003,0.1778961547012329,0.0164755,14.398167876098633,69.45328104279353,1295.0260062250738,128.78654741885842,1.0
Llama2-70B,13,1,13,32,32,3968,0.127839,0.02339415470123291,0.029687,0.1809201547012329,0.0164755,14.640087876098633,68.3056009269314,1297.874526142496,126.90518211798582,1.0
Llama2-70B,13,1,13,32,32,4096,0.129983,0.02339415470123291,0.030567,0.1839441547012329,0.0164755,14.882007876098633,67.1952338908554,1300.7230460599167,125.08588104405159,1.0
