Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-13B,29,40,1,32,16,2688,0.235963,0.0009846627044677735,0.0278105,0.2647581627044678,0.1499815,10.890308008178712,3672.990696861803,140.67601725250788,596.178287496378,0.6896551724137931
Llama2-13B,29,40,1,32,16,2816,0.2381345,0.0009846627044677735,0.028910500000000002,0.26802966270446776,0.1499815,11.02116800817871,3629.379387948388,141.0696576059278,592.3948760298393,0.6896551724137931
Llama2-13B,29,40,1,32,16,2944,0.242527,0.0009846627044677735,0.0300105,0.2735221627044678,0.1499815,11.24086800817871,3558.444060627393,142.36875077032087,587.0222728616642,0.6896551724137931
Llama2-13B,29,40,1,32,16,3072,0.2446985,0.0009846627044677735,0.031110500000000003,0.2767936627044678,0.1499815,11.371728008178712,3517.495315683898,142.76239112374077,583.4216030083583,0.6896551724137931
Llama2-13B,29,40,1,32,16,3200,0.251081,0.0009846627044677735,0.0322105,0.28427616270446776,0.1499815,11.67102800817871,3427.290207166771,144.9613652602851,577.3490039480687,0.6896551724137931
Llama2-13B,29,40,1,32,16,3328,0.2532525,0.0009846627044677735,0.0333105,0.2875476627044678,0.1499815,11.801888008178713,3389.288220010221,145.35500561370503,573.9528952871343,0.6896551724137931
Llama2-13B,29,40,1,32,16,3456,0.257645,0.0009846627044677735,0.034410500000000004,0.2930401627044678,0.1499815,12.021588008178712,3327.347433033521,146.6540987780981,569.2099546977353,0.6896551724137931
Llama2-13B,29,40,1,32,16,3584,0.2598165,0.0009846627044677735,0.03551050000000001,0.2963116627044678,0.1499815,12.15244800817871,3291.517887842814,147.047739131518,565.9676699960085,0.6896551724137931
Llama2-13B,29,40,1,32,16,3712,0.264209,0.0009846627044677735,0.036610500000000004,0.3018041627044678,0.1499815,12.372148008178714,3233.0683381380227,148.34683229591104,561.4753180092691,0.6896551724137931
Llama2-13B,29,40,1,32,16,3840,0.2663805,0.0009846627044677735,0.03771050000000001,0.30507566270446784,0.1499815,12.503008008178712,3199.2301351670267,148.74047264933102,558.3759796581618,0.6896551724137931
Llama2-13B,29,40,1,32,16,3968,0.270773,0.0009846627044677735,0.038810500000000005,0.3105681627044678,0.1499815,12.722708008178712,3143.9847534256273,150.039565813724,554.1156829289627,0.6896551724137931
Llama2-13B,29,40,1,32,16,4096,0.2729445,0.0009846627044677735,0.0399105,0.3138396627044678,0.1499815,12.85356800817871,3111.976376874347,150.433206167144,551.1494320902012,0.6896551724137931
