Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-70B,6,1,6,32,32,1664,0.093744,0.022336172256469725,0.013847,0.12992717225646971,0.0256675,10.569841280517577,94.6088000245764,883.4768823440144,117.804457131125,1.0
Llama2-70B,6,1,6,32,32,1792,0.095839,0.022336172256469725,0.014727,0.13290217225646972,0.0256675,10.807841280517579,92.52541502460987,886.3015939046618,115.5977203832289,1.0
Llama2-70B,6,1,6,32,32,1920,0.097983,0.022336172256469725,0.015607,0.13592617225646972,0.0256675,11.049761280517579,90.49969267328454,889.1274098824016,113.42878482522501,1.0
Llama2-70B,6,1,6,32,32,2048,0.100127,0.022336172256469725,0.016486999999999998,0.13895017225646972,0.0256675,11.291681280517578,88.56077099212659,891.9532258601414,111.35273525873907,1.0
Llama2-70B,6,1,6,32,32,2176,0.107406,0.022336172256469725,0.017367,0.14710917225646972,0.0256675,11.944401280517578,83.72123277799552,903.7445353867834,105.17854395783098,1.0
Llama2-70B,6,1,6,32,32,2304,0.109501,0.022336172256469725,0.018247000000000003,0.15008417225646975,0.0256675,12.182401280517581,82.08562310283003,906.5692469474311,103.48869496025505,1.0
Llama2-70B,6,1,6,32,32,2432,0.111645,0.022336172256469725,0.019127,0.15310817225646972,0.0256675,12.42432128051758,80.48729402772989,909.3950629251707,101.8177104802242,1.0
Llama2-70B,6,1,6,32,32,2560,0.113789,0.022336172256469725,0.020007,0.15613217225646972,0.0256675,12.666241280517578,78.95001980880765,912.2208789029102,100.20969501697338,1.0
Llama2-70B,6,1,6,32,32,2688,0.115918,0.022336172256469725,0.020887000000000003,0.15914117225646973,0.0256675,12.90696128051758,77.47757030227173,915.0463227114993,98.67388182934265,1.0
Llama2-70B,6,1,6,32,32,2816,0.118013,0.022336172256469725,0.021767,0.16211617225646974,0.0256675,13.14496128051758,76.07477714537819,917.8710342721469,97.22139025702114,1.0
Llama2-70B,6,1,6,32,32,2944,0.120157,0.022336172256469725,0.022647,0.16514017225646974,0.0256675,13.38688128051758,74.69999763539673,920.6968502498866,95.78060893766975,1.0
Llama2-70B,6,1,6,32,32,3072,0.122301,0.022336172256469725,0.023527000000000003,0.16816417225646973,0.0256675,13.62880128051758,73.37402456880075,923.522666227626,94.39034290680637,1.0
Llama2-70B,6,1,6,32,32,3200,0.132888,0.022336172256469725,0.024407,0.17963117225646974,0.0256675,14.54616128051758,68.74665973485054,940.254591009835,88.44427177490023,1.0
Llama2-70B,6,1,6,32,32,3328,0.134983,0.022336172256469725,0.025287,0.18260617225646972,0.0256675,14.784161280517578,67.63995474790917,943.0793025704826,87.33315515384184,1.0
Llama2-70B,6,1,6,32,32,3456,0.137127,0.022336172256469725,0.026167000000000003,0.18563017225646972,0.0256675,15.026081280517579,66.55095106510396,945.9051185482224,86.22528008235271,1.0
Llama2-70B,6,1,6,32,32,3584,0.139271,0.022336172256469725,0.027047,0.18865417225646974,0.0256675,15.26800128051758,65.49645769784087,948.730934525962,85.15151525855725,1.0
Llama2-70B,6,1,6,32,32,3712,0.1414,0.022336172256469725,0.027927,0.19166317225646973,0.0256675,15.508721280517578,64.4798485904975,951.5563783345509,84.11919893339383,1.0
Llama2-70B,6,1,6,32,32,3840,0.143495,0.022336172256469725,0.028807000000000003,0.19463817225646973,0.0256675,15.74672128051758,63.50528355621793,954.3810898951987,83.13713804446135,1.0
Llama2-70B,6,1,6,32,32,3968,0.145639,0.022336172256469725,0.029687,0.1976621722564697,0.0256675,15.988641280517578,62.5444015195035,957.2069058729379,82.15578466902222,1.0
Llama2-70B,6,1,6,32,32,4096,0.147783,0.022336172256469725,0.030567,0.20068617225646973,0.0256675,16.230561280517577,61.612163788836696,960.0327218506777,81.20290576814298,1.0
