Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-70B,15,1,15,32,32,128,0.0466555,0.0234537593460083,0.003287,0.0733962593460083,0.0164755,6.038176247680664,165.6129200243388,1273.3653140338154,341.16162993479213,1.0
Llama2-70B,15,1,15,32,32,256,0.0487505,0.0234537593460083,0.0041670000000000006,0.0763712593460083,0.0164755,6.276176247680665,159.3326829165363,1276.2192163740538,327.23234027703666,1.0
Llama2-70B,15,1,15,32,32,384,0.0508945,0.0234537593460083,0.005046999999999999,0.0793952593460083,0.0164755,6.518096247680665,153.4190294222535,1279.074223131385,314.14844018788506,1.0
Llama2-70B,15,1,15,32,32,512,0.0530385,0.0234537593460083,0.005927,0.0824192593460083,0.0164755,6.760016247680665,147.92863853590532,1281.9292298887158,302.12233327882456,1.0
Llama2-70B,15,1,15,32,32,640,0.0551675,0.0234537593460083,0.006806999999999999,0.0854282593460083,0.0164755,7.000736247680664,142.8421189744577,1284.7838644768954,291.10977125954935,1.0
Llama2-70B,15,1,15,32,32,768,0.0572625,0.0234537593460083,0.007686999999999999,0.0884032593460083,0.0164755,7.238736247680665,138.14566048326546,1287.6377668171344,281.0822455396494,1.0
Llama2-70B,15,1,15,32,32,896,0.0594065,0.0234537593460083,0.008567,0.0914272593460083,0.0164755,7.480656247680665,133.67811150392646,1290.4927735744652,271.53863078418715,1.0
Llama2-70B,15,1,15,32,32,1024,0.0615505,0.0234537593460083,0.009446999999999999,0.0944512593460083,0.0164755,7.7225762476806645,129.49046638423698,1293.347780331796,262.65988503988495,1.0
Llama2-70B,15,1,15,32,32,1152,0.068858,0.0234537593460083,0.010327,0.1026387593460083,0.0164755,8.377576247680665,119.36626661880283,1305.354494149282,236.96493039103697,1.0
Llama2-70B,15,1,15,32,32,1280,0.070953,0.0234537593460083,0.011207,0.10561375934600829,0.0164755,8.615576247680664,116.06884684807967,1308.208396489521,230.47094493705703,1.0
Llama2-70B,15,1,15,32,32,1408,0.073097,0.0234537593460083,0.012087,0.10863775934600829,0.0164755,8.857496247680665,112.89872126808407,1311.0634032468513,224.199249498415,1.0
Llama2-70B,15,1,15,32,32,1536,0.075241,0.0234537593460083,0.012967,0.1116617593460083,0.0164755,9.099416247680665,109.89715963976133,1313.918410004182,218.28497926731805,1.0
Llama2-70B,15,1,15,32,32,1664,0.07737,0.0234537593460083,0.013847,0.11467075934600829,0.0164755,9.340136247680665,107.06481934332803,1316.7730445923626,212.73960265483433,1.0
Llama2-70B,15,1,15,32,32,1792,0.079465,0.0234537593460083,0.014727,0.1176457593460083,0.0164755,9.578136247680664,104.40444509673257,1319.626946932601,207.5799010464671,1.0
Llama2-70B,15,1,15,32,32,1920,0.081609,0.0234537593460083,0.015607,0.12066975934600829,0.0164755,9.820056247680665,101.83241060723898,1322.4819536899315,202.56374200301613,1.0
Llama2-70B,15,1,15,32,32,2048,0.083753,0.0234537593460083,0.016486999999999998,0.12369375934600829,0.0164755,10.061976247680665,99.38405491967892,1325.3369604472623,197.80440110313393,1.0
Llama2-70B,15,1,15,32,32,2176,0.091032,0.0234537593460083,0.017367,0.1318527593460083,0.0164755,10.714696247680664,93.32975726833722,1337.1574607534958,183.61090890476638,1.0
