Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-7B,22,1,22,32,32,128,0.0170625,0.012084173355102538,0.00233,0.03147667335510254,0.0089525,1.1662060473632812,857.4814049892276,200.6828280402177,367.55096710662576,1.0
Llama2-7B,22,1,22,32,32,256,0.0179185,0.012084173355102538,0.00277,0.03277267335510254,0.0089525,1.207678047363281,828.0352550775401,200.93147609232747,350.4260193590553,1.0
Llama2-7B,22,1,22,32,32,384,0.01878,0.012084173355102538,0.00321,0.03407417335510254,0.0089525,1.249326047363281,800.4315623695777,201.18017748128935,334.76467232642665,1.0
Llama2-7B,22,1,22,32,32,512,0.019631,0.012084173355102538,0.00365,0.03536517335510254,0.0089525,1.290638047363281,774.8105691157623,201.428784548479,320.6484395670097,1.0
Llama2-7B,22,1,22,32,32,640,0.0204865,0.012084173355102538,0.00409,0.036660673355102535,0.0089525,1.332094047363281,750.6977468891022,201.67745829185682,307.6377405423341,1.0
Llama2-7B,22,1,22,32,32,768,0.0213425,0.012084173355102538,0.00453,0.037956673355102534,0.0089525,1.373566047363281,728.0319733584096,201.92610634396664,295.6631520791358,1.0
Llama2-7B,22,1,22,32,32,896,0.022204,0.012084173355102538,0.0049700000000000005,0.03925817335510254,0.0089525,1.415214047363281,706.6068923376812,202.17480773292854,284.54164752540146,1.0
Llama2-7B,22,1,22,32,32,1024,0.023055,0.012084173355102538,0.00541,0.04054917335510254,0.0089525,1.456526047363281,686.5651333941328,202.4234148001182,274.37569778805874,1.0
Llama2-7B,22,1,22,32,32,1152,0.0246725,0.012084173355102538,0.00585,0.042606673355102535,0.0089525,1.522366047363281,656.8722428695697,203.28216723030428,257.4756399208434,1.0
Llama2-7B,22,1,22,32,32,1280,0.0255285,0.012084173355102538,0.0062900000000000005,0.043902673355102534,0.0089525,1.563838047363281,639.4524047333779,203.5308152824141,249.14656080754608,1.0
Llama2-7B,22,1,22,32,32,1408,0.02639,0.012084173355102538,0.006730000000000001,0.04520417335510254,0.0089525,1.605486047363281,622.8643354716899,203.779516671376,241.3076883660666,1.0
Llama2-7B,22,1,22,32,32,1536,0.027241,0.012084173355102538,0.00717,0.04649517335510254,0.0089525,1.646798047363281,607.2390003140449,204.02812373856565,234.05450852869492,1.0
Llama2-7B,22,1,22,32,32,1664,0.0280965,0.012084173355102538,0.0076100000000000004,0.047790673355102536,0.0089525,1.688254047363281,592.3279150799622,204.27679748194348,227.2044532703623,1.0
Llama2-7B,22,1,22,32,32,1792,0.0289525,0.012084173355102538,0.008050000000000002,0.04908667335510254,0.0089525,1.7297260473632812,578.1262307544922,204.52544553405326,220.75538115669337,1.0
Llama2-7B,22,1,22,32,32,1920,0.029814,0.012084173355102538,0.008490000000000001,0.05038817335510254,0.0089525,1.771374047363281,564.5335052122482,204.7741469230151,214.6371533958618,1.0
Llama2-7B,22,1,22,32,32,2048,0.030665,0.012084173355102538,0.00893,0.05167917335510254,0.0089525,1.812686047363281,551.6675110147133,205.02275399020488,208.93399844102072,1.0
