Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-7B,12,1,12,32,32,128,0.0180205,0.011994766387939452,0.00233,0.03234526638793945,0.0103385,1.1953870244140623,836.5491506737458,125.84078354079492,218.2250484531418,1.0
Llama2-7B,12,1,12,32,32,256,0.0188765,0.011994766387939452,0.00277,0.033641266387939454,0.0103385,1.2368590244140625,808.4995785786745,126.08294475299559,208.7300094578503,1.0
Llama2-7B,12,1,12,32,32,384,0.019738,0.011994766387939452,0.00321,0.03494276638793945,0.0103385,1.2785070244140624,782.162304081433,126.32515930204832,200.0031020462565,1.0
Llama2-7B,12,1,12,32,32,512,0.020589,0.011994766387939452,0.00365,0.03623376638793945,0.0103385,1.3198190244140624,757.6796375123877,126.56727952932891,192.10391399735437,1.0
Llama2-7B,12,1,12,32,32,640,0.0214445,0.011994766387939452,0.00409,0.03752926638793945,0.0103385,1.3612750244140623,734.6054118861344,126.80946643279758,184.79310900347056,1.0
Llama2-7B,12,1,12,32,32,768,0.0223005,0.011994766387939452,0.00453,0.03882526638793945,0.0103385,1.4027470244140623,712.8869158840008,127.05162764499823,178.03920826466646,1.0
Llama2-7B,12,1,12,32,32,896,0.023162,0.011994766387939452,0.0049700000000000005,0.04012676638793945,0.0103385,1.4443950244140624,692.3313796415651,127.29384219405097,171.74391540299166,1.0
Llama2-7B,12,1,12,32,32,1024,0.024013,0.011994766387939452,0.00541,0.04141776638793945,0.0103385,1.4857070244140624,673.0802126983165,127.53596242133153,165.97254927191983,1.0
Llama2-7B,12,1,12,32,32,1152,0.0256305,0.011994766387939452,0.00585,0.04347526638793945,0.0103385,1.5515470244140623,644.5180096153691,128.3882280116085,156.53741149656724,1.0
Llama2-7B,12,1,12,32,32,1280,0.0264865,0.011994766387939452,0.0062900000000000005,0.04477126638793945,0.0103385,1.5930190244140623,627.7388936819608,128.6303892238092,151.76409352855367,1.0
Llama2-7B,12,1,12,32,32,1408,0.027348,0.011994766387939452,0.006730000000000001,0.04607276638793945,0.0103385,1.6346670244140624,611.7453799855323,128.87260377286194,147.26008731541376,1.0
Llama2-7B,12,1,12,32,32,1536,0.028199,0.011994766387939452,0.00717,0.04736376638793945,0.0103385,1.6759790244140624,596.6661786531661,129.1147240001426,143.08433366447227,1.0
Llama2-7B,12,1,12,32,32,1664,0.0290545,0.011994766387939452,0.0076100000000000004,0.04865926638793945,0.0103385,1.7174350244140624,582.263658178958,129.3569109036112,139.13175121712123,1.0
Llama2-7B,12,1,12,32,32,1792,0.0299105,0.011994766387939452,0.008050000000000002,0.049955266387939457,0.0103385,1.7589070244140625,568.5348833791404,129.59907211581182,135.40298569462635,1.0
Llama2-7B,12,1,12,32,32,1920,0.030772,0.011994766387939452,0.008490000000000001,0.051256766387939454,0.0103385,1.8005550244140625,555.3843045287774,129.84128666486458,131.85818953194521,1.0
Llama2-7B,12,1,12,32,32,2048,0.031623,0.011994766387939452,0.00893,0.05254776638793945,0.0103385,1.8418670244140622,542.9273594374282,130.08340689214515,128.54904548523345,1.0
Llama2-7B,12,1,12,32,32,2176,0.0332045,0.011994766387939452,0.00937,0.05456926638793945,0.0103385,1.9065550244140623,524.5062362190821,130.87398287573043,123.17041259066018,1.0
Llama2-7B,12,1,12,32,32,2304,0.0340605,0.011994766387939452,0.00981,0.055865266387939455,0.0103385,1.9480270244140625,513.339901072874,131.11614408793113,120.29710376382751,1.0
Llama2-7B,12,1,12,32,32,2432,0.034922,0.011994766387939452,0.010249999999999999,0.05716676638793945,0.0103385,1.9896750244140624,502.59463868703335,131.3583586369839,117.54620890572548,1.0
