Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-13B,7,1,7,32,32,128,0.0295685,0.01378290573120117,0.00290525,0.04625665573120117,0.0166415,2.0169077292480466,495.8085020442779,188.7429039028266,159.58106084416403,1.0
Llama2-13B,7,1,7,32,32,256,0.0306885,0.01378290573120117,0.00345525,0.047926655731201175,0.0166415,2.083707729248047,479.9137546803998,189.21706476242164,154.1432985991671,1.0
Llama2-13B,7,1,7,32,32,384,0.031771,0.01378290573120117,0.00400525,0.04955915573120118,0.0166415,2.149007729248047,465.3310392466141,189.69082985251592,149.26413226882687,1.0
Llama2-13B,7,1,7,32,32,512,0.032886,0.01378290573120117,0.00455525,0.05122415573120116,0.0166415,2.2156077292480463,451.3434335866798,190.16494492146091,144.5637542734453,1.0
Llama2-13B,7,1,7,32,32,640,0.0340485,0.01378290573120117,0.00510525,0.052936655731201175,0.0166415,2.284107729248047,437.80772123616555,190.63959489520687,139.97650035626154,1.0
Llama2-13B,7,1,7,32,32,768,0.0351685,0.01378290573120117,0.00565525,0.05460665573120117,0.0166415,2.3509077292480467,425.3676090978937,191.1137557548019,135.855777012669,1.0
Llama2-13B,7,1,7,32,32,896,0.036251,0.01378290573120117,0.00620525,0.056239155731201175,0.0166415,2.416207729248047,413.87169981084867,191.58752084489615,132.1256798742767,1.0
Llama2-13B,7,1,7,32,32,1024,0.037366,0.01378290573120117,0.00675525,0.057904155731201175,0.0166415,2.482807729248047,402.7698110569617,192.06163591384114,128.50026488909782,1.0
Llama2-13B,7,1,7,32,32,1152,0.0399185,0.01378290573120117,0.00730525,0.061006655731201176,0.0166415,2.606907729248047,383.59623886206606,193.8479352668623,121.40231676219187,1.0
Llama2-13B,7,1,7,32,32,1280,0.0410385,0.01378290573120117,0.007855250000000001,0.06267665573120118,0.0166415,2.673707729248047,374.01245807866957,194.32209612645732,118.37792324674231,1.0
Llama2-13B,7,1,7,32,32,1408,0.042121,0.01378290573120117,0.00840525,0.06430915573120118,0.0166415,2.739007729248047,365.0957203667822,194.79586121655163,115.61683080681345,1.0
Llama2-13B,7,1,7,32,32,1536,0.043236,0.01378290573120117,0.00895525,0.06597415573120116,0.0166415,2.805607729248046,356.4290152094848,195.26997628549663,112.90936735908537,1.0
Llama2-13B,7,1,7,32,32,1664,0.0443985,0.01378290573120117,0.00950525,0.06768665573120117,0.0166415,2.8741077292480464,347.93407005019617,195.74462625924252,110.22029249819391,1.0
Llama2-13B,7,1,7,32,32,1792,0.0455185,0.01378290573120117,0.01005525,0.06935665573120117,0.0166415,2.940907729248047,340.03106933779503,196.21878711883764,107.76870235115258,1.0
Llama2-13B,7,1,7,32,32,1920,0.046601,0.01378290573120117,0.010605249999999998,0.07098915573120117,0.0166415,3.0062077292480467,332.6450099475107,196.69255220893186,105.5194911101328,1.0
Llama2-13B,7,1,7,32,32,2048,0.047716,0.01378290573120117,0.01115525,0.07265415573120118,0.0166415,3.072807729248047,325.4352657609046,197.16666727787685,103.30217708833352,1.0
Llama2-13B,7,1,7,32,32,2176,0.0502365,0.01378290573120117,0.011705249999999999,0.07572465573120117,0.0166415,3.195627729248047,312.9275637607848,198.87188044935664,98.9678224246099,1.0
Llama2-13B,7,1,7,32,32,2304,0.0513565,0.01378290573120117,0.01225525,0.07739465573120116,0.0166415,3.2624277292480466,306.52019998324647,199.34604130895175,97.04031685811519,1.0
Llama2-13B,7,1,7,32,32,2432,0.052439,0.01378290573120117,0.012805249999999999,0.07902715573120117,0.0166415,3.3277277292480467,300.505354212367,199.81980639904597,95.26297526604532,1.0
Llama2-13B,7,1,7,32,32,2560,0.053554,0.01378290573120117,0.01335525,0.08069215573120117,0.0166415,3.3943277292480465,294.60914789790564,200.29392146799097,93.50091564962047,1.0
Llama2-13B,7,1,7,32,32,2688,0.0547165,0.01378290573120117,0.01390525,0.08240465573120116,0.0166415,3.4628277292480463,288.7813308047958,200.76857144173695,91.73127458889776,1.0
