Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-7B,14,1,14,32,32,128,0.0180205,0.012695120964050292,0.00233,0.03304562096405029,0.0098765,1.2173363708496092,821.4656391988643,146.17003310540127,253.47873447150678,1.0
Llama2-7B,14,1,14,32,32,256,0.0188765,0.012695120964050292,0.00277,0.034341620964050294,0.0098765,1.2588083708496094,794.4020894340483,146.41349168558375,242.3871806306513,1.0
Llama2-7B,14,1,14,32,32,384,0.019738,0.012695120964050292,0.00321,0.03564312096405029,0.0098765,1.3004563708496093,768.9608220740876,146.65700360261826,232.19330036385762,1.0
Llama2-7B,14,1,14,32,32,512,0.020589,0.012695120964050292,0.00365,0.03693412096405029,0.0098765,1.3417683708496093,745.2851190453974,146.90042119788066,222.96557202553652,1.0
Llama2-7B,14,1,14,32,32,640,0.0214445,0.012695120964050292,0.00409,0.03822962096405029,0.0098765,1.3832243708496093,722.9485115171708,147.14390546933123,214.42547254151881,1.0
Llama2-7B,14,1,14,32,32,768,0.0223005,0.012695120964050292,0.00453,0.03952562096405029,0.0098765,1.4246963708496092,701.9039428054807,147.38736404951365,206.53595778333676,1.0
Llama2-7B,14,1,14,32,32,896,0.023162,0.012695120964050292,0.0049700000000000005,0.04082712096405029,0.0098765,1.4663443708496093,681.9680423505112,147.63087596654822,199.18249175177587,1.0
Llama2-7B,14,1,14,32,32,1024,0.024013,0.012695120964050292,0.00541,0.04211812096405029,0.0098765,1.5076563708496094,663.2811158662569,147.87429356181067,192.44041451741066,1.0
Llama2-7B,14,1,14,32,32,1152,0.0256305,0.012695120964050292,0.00585,0.04417562096405029,0.0098765,1.5734963708496092,635.5273634727547,148.72785652006945,181.33651377273836,1.0
Llama2-7B,14,1,14,32,32,1280,0.0264865,0.012695120964050292,0.0062900000000000005,0.04547162096405029,0.0098765,1.6149683708496092,619.2071733726376,148.97131510025196,175.7632604112613,1.0
Llama2-7B,14,1,14,32,32,1408,0.027348,0.012695120964050292,0.006730000000000001,0.04677312096405029,0.0098765,1.6566163708496093,603.6400566820076,149.21482701728652,170.50472957035996,1.0
Llama2-7B,14,1,14,32,32,1536,0.028199,0.012695120964050292,0.00717,0.04806412096405029,0.0098765,1.6979283708496093,588.9529954079394,149.4582446125489,165.62892812305947,1.0
Llama2-7B,14,1,14,32,32,1664,0.0290545,0.012695120964050292,0.0076100000000000004,0.04935962096405029,0.0098765,1.7393843708496093,574.916054644981,149.70172888399938,161.01392306269187,1.0
Llama2-7B,14,1,14,32,32,1792,0.0299105,0.012695120964050292,0.008050000000000002,0.050655620964050296,0.0098765,1.7808563708496095,561.5275978280723,149.94518746418188,156.66027342423845,1.0
Llama2-7B,14,1,14,32,32,1920,0.030772,0.012695120964050292,0.008490000000000001,0.05195712096405029,0.0098765,1.8225043708496094,548.6955290723517,150.18869938121648,152.52167085867063,1.0
