Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-7B,13,1,13,32,32,128,0.0180205,0.01226298728942871,0.00233,0.03261348728942871,0.0098765,1.2035080932617186,830.9042586409404,136.00540832309807,235.85189146232426,1.0
Llama2-7B,13,1,13,32,32,256,0.0188765,0.01226298728942871,0.00277,0.03390948728942871,0.0098765,1.2449800932617188,803.2256944607875,136.24821821928958,225.5585950442508,1.0
Llama2-7B,13,1,13,32,32,384,0.019738,0.01226298728942871,0.00321,0.03521098728942871,0.0098765,1.2866280932617187,777.2253732350189,136.49108145233328,216.09820120505708,1.0
Llama2-7B,13,1,13,32,32,512,0.020589,0.01226298728942871,0.00365,0.03650198728942871,0.0098765,1.3279400932617187,753.0460184719445,136.73385036360486,207.5347430114454,1.0
Llama2-7B,13,1,13,32,32,640,0.0214445,0.01226298728942871,0.00409,0.03779748728942871,0.0098765,1.3693960932617186,730.2489067411705,136.97668595106435,199.60929077249463,1.0
Llama2-7B,13,1,13,32,32,768,0.0223005,0.01226298728942871,0.00453,0.039093487289428706,0.0098765,1.4108680932617186,708.7834821525715,137.21949584725593,192.28758302400158,1.0
Llama2-7B,13,1,13,32,32,896,0.023162,0.01226298728942871,0.0049700000000000005,0.04039498728942871,0.0098765,1.4525160932617187,688.4605304127374,137.46235908029956,185.4632035773838,1.0
Llama2-7B,13,1,13,32,32,1024,0.024013,0.01226298728942871,0.00541,0.04168598728942871,0.0098765,1.4938280932617187,669.4210696068359,137.7051279915711,179.20648189466525,1.0
Llama2-7B,13,1,13,32,32,1152,0.0256305,0.01226298728942871,0.00585,0.04374348728942871,0.0098765,1.5596680932617186,641.1620551323261,138.558042265839,168.9369626346528,1.0
Llama2-7B,13,1,13,32,32,1280,0.0264865,0.01226298728942871,0.0062900000000000005,0.045039487289428706,0.0098765,1.6011400932617186,624.5549681807527,138.80085216203054,163.7636769699075,1.0
Llama2-7B,13,1,13,32,32,1408,0.027348,0.01226298728942871,0.006730000000000001,0.04634098728942871,0.0098765,1.6427880932617187,608.7212368422531,139.0437153950742,158.8824084428868,1.0
Llama2-7B,13,1,13,32,32,1536,0.028199,0.01226298728942871,0.00717,0.04763198728942871,0.0098765,1.6841000932617187,593.7889345182729,139.28648430634573,154.35663089376595,1.0
Llama2-7B,13,1,13,32,32,1664,0.0290545,0.01226298728942871,0.0076100000000000004,0.04892748728942871,0.0098765,1.7255560932617187,579.5233223104083,139.52931989380528,150.0728371399065,1.0
Llama2-7B,13,1,13,32,32,1792,0.0299105,0.01226298728942871,0.008050000000000002,0.050223487289428714,0.0098765,1.7670280932617188,565.9219589169755,139.77212978999688,146.03162955943236,1.0
Llama2-7B,13,1,13,32,32,1920,0.030772,0.01226298728942871,0.008490000000000001,0.05152498728942871,0.0098765,1.8086760932617187,552.8905942448912,140.01499302304055,142.18993019530797,1.0
