Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-7B,8,1,8,32,32,128,0.0189785,0.011771248970031737,0.00233,0.033079748970031735,0.0112625,1.2198144670410154,819.7968027267017,94.92926743834913,156.31054126766662,1.0
Llama2-7B,8,1,8,32,32,256,0.0198345,0.011771248970031737,0.00277,0.03437574897003174,0.0112625,1.2612864670410155,792.8412982547931,95.1688339145861,149.94207365100286,1.0
Llama2-7B,8,1,8,32,32,384,0.020696,0.011771248970031737,0.00321,0.03567724897003174,0.0112625,1.3029344670410155,767.4983088527972,95.40845372767522,144.06233953371918,1.0
Llama2-7B,8,1,8,32,32,512,0.021547,0.011771248970031737,0.00365,0.03696824897003174,0.0112625,1.3442464670410155,743.9111982203842,95.64797921899215,138.7199772865598,1.0
Llama2-7B,8,1,8,32,32,640,0.0224025,0.011771248970031737,0.00409,0.038263748970031736,0.0112625,1.3857024670410154,721.6556394933524,95.88757138649716,133.75679526070914,1.0
Llama2-7B,8,1,8,32,32,768,0.0232585,0.011771248970031737,0.00453,0.039559748970031734,0.0112625,1.4271744670410154,700.6851811701176,96.12713786273417,129.1559239938277,1.0
Llama2-7B,8,1,8,32,32,896,0.02412,0.011771248970031737,0.0049700000000000005,0.04086124897003174,0.0112625,1.4688224670410155,680.8174727981444,96.36675767582328,124.85328264384238,1.0
Llama2-7B,8,1,8,32,32,1024,0.024971,0.011771248970031737,0.00541,0.04215224897003174,0.0112625,1.5101344670410155,662.1926866945947,96.60628316714015,120.89809574999524,1.0
Llama2-7B,8,1,8,32,32,1152,0.0265885,0.011771248970031737,0.00585,0.044209748970031736,0.0112625,1.5759744670410154,634.5280465600174,97.45595402145352,114.54194720162559,1.0
Llama2-7B,8,1,8,32,32,1280,0.0274445,0.011771248970031737,0.0062900000000000005,0.045505748970031734,0.0112625,1.6174464670410154,618.2584835895171,97.69552049769051,111.24214380122899,1.0
Llama2-7B,8,1,8,32,32,1408,0.028306,0.011771248970031737,0.006730000000000001,0.04680724897003174,0.0112625,1.6590944670410155,602.7384334440544,97.9351403107796,108.12100384059434,1.0
Llama2-7B,8,1,8,32,32,1536,0.029157,0.011771248970031737,0.00717,0.04809824897003174,0.0112625,1.7004064670410155,588.0946817028772,98.17466580209654,105.22201551310205,1.0
Llama2-7B,8,1,8,32,32,1664,0.0300125,0.011771248970031737,0.0076100000000000004,0.04939374897003174,0.0112625,1.7418624670410154,574.0981385853887,98.41425796960155,102.47215532028486,1.0
Llama2-7B,8,1,8,32,32,1792,0.0308685,0.011771248970031737,0.008050000000000002,0.05068974897003174,0.0112625,1.7833344670410156,560.7473070709178,98.65382444583855,99.87307494476424,1.0
Llama2-7B,8,1,8,32,32,1920,0.03173,0.011771248970031737,0.008490000000000001,0.05199124897003174,0.0112625,1.8249824670410155,547.9504696948552,98.89344425892766,97.39741988942605,1.0
Llama2-7B,8,1,8,32,32,2048,0.032581,0.011771248970031737,0.00893,0.05328224897003173,0.0112625,1.8662944670410153,535.821124511764,99.1329697502446,95.08318666385756,1.0
Llama2-7B,8,1,8,32,32,2176,0.0341625,0.011771248970031737,0.00937,0.055303748970031735,0.0112625,1.9309824670410154,517.8710926010491,99.92095099786619,91.40226033467457,1.0
Llama2-7B,8,1,8,32,32,2304,0.0350185,0.011771248970031737,0.00981,0.05659974897003174,0.0112625,1.9724544670410156,506.98255230203284,100.16051747410322,89.38178879922688,1.0
Llama2-7B,8,1,8,32,32,2432,0.03588,0.011771248970031737,0.010249999999999999,0.05790124897003174,0.0112625,2.0141024670410155,496.4990691209137,100.4001372871923,87.44437821139243,1.0
Llama2-7B,8,1,8,32,32,2560,0.036731,0.011771248970031737,0.010689999999999998,0.05919224897003173,0.0112625,2.0554144670410155,486.51988007051676,100.63966277850925,85.62221180551616,1.0
Llama2-7B,8,1,8,32,32,2688,0.0375865,0.011771248970031737,0.011130000000000001,0.06048774897003174,0.0112625,2.0968704670410157,476.9011799813954,100.87925494601421,83.87257970449355,1.0
Llama2-7B,8,1,8,32,32,2816,0.0384425,0.011771248970031737,0.01157,0.061783748970031735,0.0112625,2.1383424670410154,467.6519385520949,101.11882142225129,82.19973127255908,1.0
Llama2-7B,8,1,8,32,32,2944,0.039304,0.011771248970031737,0.01201,0.06308524897003173,0.0112625,2.1799904670410153,458.7176022642605,101.35844123534038,80.5885225067267,1.0
Llama2-7B,8,1,8,32,32,3072,0.040155,0.011771248970031737,0.01245,0.06437624897003175,0.0112625,2.2213024670410157,450.1863275432698,101.59796672665729,79.0670267764423,1.0
Llama2-7B,8,1,8,32,32,3200,0.0417365,0.011771248970031737,0.012889999999999999,0.06639774897003174,0.0112625,2.2859904670410156,437.44714355453954,102.38594797427892,76.66097718295057,1.0
Llama2-7B,8,1,8,32,32,3328,0.0425925,0.011771248970031737,0.013329999999999998,0.06769374897003173,0.0112625,2.3274624670410153,429.6524709467539,102.62551445051591,75.296057441536,1.0
Llama2-7B,8,1,8,32,32,3456,0.043454,0.011771248970031737,0.013770000000000001,0.06899524897003174,0.0112625,2.3691104670410157,422.09935497393053,102.86513426360503,73.97559363321345,1.0
Llama2-7B,8,1,8,32,32,3584,0.044305,0.011771248970031737,0.01421,0.07028624897003173,0.0112625,2.4104224670410153,414.8650345213465,103.10465975492197,72.72363429277307,1.0
Llama2-7B,8,1,8,32,32,3712,0.0451605,0.011771248970031737,0.01465,0.07158174897003174,0.0112625,2.4518784670410154,407.8505576203471,103.34425192242695,71.51178292038048,1.0
Llama2-7B,8,1,8,32,32,3840,0.0460165,0.011771248970031737,0.01509,0.07287774897003174,0.0112625,2.4933504670410156,401.0667626628319,103.58381839866395,70.34420968474893,1.0
Llama2-7B,8,1,8,32,32,3968,0.046878,0.011771248970031737,0.015529999999999999,0.07417924897003174,0.0112625,2.5349984670410155,394.47755610174113,103.82343821175306,69.21119595796074,1.0
Llama2-7B,8,1,8,32,32,4096,0.047729,0.011771248970031737,0.015969999999999998,0.07547024897003174,0.0112625,2.5763104670410155,388.15197655449333,104.06296370306998,68.13399852753956,1.0
