Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-13B,3,1,3,32,32,128,0.0433035,0.012441801223754882,0.00290525,0.058650551223754885,0.0308675,2.5268895489501952,395.7434548001726,151.1718274422921,87.27460103819097,1.0
Llama2-13B,3,1,3,32,32,256,0.0444235,0.012441801223754882,0.00345525,0.06032055122375488,0.0308675,2.593689548950195,385.5511544952454,151.641934026944,85.33880380144741,1.0
Llama2-13B,3,1,3,32,32,384,0.045506,0.012441801223754882,0.00400525,0.061953051223754885,0.0308675,2.658989548950195,376.0827117183719,152.11164484209505,83.56680703758573,1.0
Llama2-13B,3,1,3,32,32,512,0.046621,0.012441801223754882,0.00455525,0.06361805122375488,0.0308675,2.725589548950195,366.89310038819536,152.58170563609679,81.82026642290855,1.0
Llama2-13B,3,1,3,32,32,640,0.0477835,0.012441801223754882,0.00510525,0.06533055122375489,0.0308675,2.794089548950195,357.89833592689376,153.05230133489954,80.07591602483052,1.0
Llama2-13B,3,1,3,32,32,768,0.0489035,0.012441801223754882,0.00565525,0.06700055122375488,0.0308675,2.860889548950195,349.5416313317481,153.52240791955145,78.48232126511978,1.0
Llama2-13B,3,1,3,32,32,896,0.049986,0.012441801223754882,0.00620525,0.06863305122375488,0.0308675,2.9261895489501946,341.7413613409842,153.99211873470244,77.01762430215585,1.0
Llama2-13B,3,1,3,32,32,1024,0.051101,0.012441801223754882,0.00675525,0.07029805122375489,0.0308675,2.992789548950195,334.1364247782735,154.4621795287042,75.56710217447028,1.0
Llama2-13B,3,1,3,32,32,1152,0.0536535,0.012441801223754882,0.00730525,0.07340055122375488,0.0308675,3.116889548950195,320.8326712561283,156.2444246067822,72.80253133848778,1.0
Llama2-13B,3,1,3,32,32,1280,0.0547735,0.012441801223754882,0.007855250000000001,0.07507055122375489,0.0308675,3.1836895489501953,314.10097769418024,156.714531191434,71.5284449557879,1.0
Llama2-13B,3,1,3,32,32,1408,0.055856,0.012441801223754882,0.00840525,0.07670305122375488,0.0308675,3.248989548950195,307.78800144897895,157.1842420065851,70.35244289180442,1.0
Llama2-13B,3,1,3,32,32,1536,0.056971,0.012441801223754882,0.00895525,0.07836805122375488,0.0308675,3.315589548950195,301.6054868180613,157.65430280058686,69.1818218043333,1.0
Llama2-13B,3,1,3,32,32,1664,0.0603935,0.012441801223754882,0.00950525,0.08234055122375489,0.0308675,3.4744895489501952,287.81206157380626,159.93625401870665,66.20590544458705,1.0
Llama2-13B,3,1,3,32,32,1792,0.0615135,0.012441801223754882,0.01005525,0.08401055122375488,0.0308675,3.541289548950195,282.3830094030145,160.40636060335856,65.19152730837888,1.0
Llama2-13B,3,1,3,32,32,1920,0.062596,0.012441801223754882,0.010605249999999998,0.08564305122375487,0.0308675,3.6065895489501947,277.27025391372297,160.8760714185096,64.25173789799253,1.0
Llama2-13B,3,1,3,32,32,2048,0.063711,0.012441801223754882,0.01115525,0.08730805122375489,0.0308675,3.6731895489501953,272.24296123944976,161.34613221251138,63.311724903278616,1.0
Llama2-13B,3,1,3,32,32,2176,0.0662315,0.012441801223754882,0.011705249999999999,0.09037855122375488,0.0308675,3.796009548950195,263.4345322646923,163.047291109048,61.54446566552471,1.0
Llama2-13B,3,1,3,32,32,2304,0.0673515,0.012441801223754882,0.01225525,0.09204855122375487,0.0308675,3.8628095489501946,258.87892926840584,163.51739769369982,60.69552931029742,1.0
Llama2-13B,3,1,3,32,32,2432,0.068434,0.012441801223754882,0.012805249999999999,0.09368105122375488,0.0308675,3.9281095489501947,254.57538481004295,163.9871085088508,59.90703031711245,1.0
Llama2-13B,3,1,3,32,32,2560,0.069549,0.012441801223754882,0.01335525,0.09534605122375488,0.0308675,3.994709548950195,250.3310910959218,164.45716930285263,59.11557653699285,1.0
