Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-70B,4,1,4,32,32,1792,0.108449,0.02129309097290039,0.014727,0.1444690909729004,0.0339355,11.741462777832032,85.16826386300073,776.8178815531106,89.5372342706146,1.0
Llama2-70B,4,1,4,32,32,1920,0.110593,0.02129309097290039,0.015607,0.1474930909729004,0.0339355,11.983382777832032,83.44889072974388,779.6372106909413,88.1200901832554,1.0
Llama2-70B,4,1,4,32,32,2048,0.112737,0.02129309097290039,0.016486999999999998,0.1505170909729004,0.0339355,12.225302777832031,81.79756511333902,782.4565398287717,86.75684777721287,1.0
Llama2-70B,4,1,4,32,32,2176,0.123324,0.02129309097290039,0.017367,0.1619840909729004,0.0339355,13.142662777832033,76.0880817612332,799.1819777710715,81.00430347814203,1.0
Llama2-70B,4,1,4,32,32,2304,0.125419,0.02129309097290039,0.018247000000000003,0.1649590909729004,0.0339355,13.380662777832033,74.73471356416789,802.0002024918098,79.9320878905718,1.0
Llama2-70B,4,1,4,32,32,2432,0.127563,0.02129309097290039,0.019127,0.1679830909729004,0.0339355,13.622582777832033,73.40751869955935,804.8195316296403,78.8649071076292,1.0
Llama2-70B,4,1,4,32,32,2560,0.129707,0.02129309097290039,0.020007,0.17100709097290037,0.0339355,13.86450277783203,72.12663995414975,807.6388607674709,77.83300638819328,1.0
Llama2-70B,4,1,4,32,32,2688,0.131836,0.02129309097290039,0.020887000000000003,0.17401609097290038,0.0339355,14.105222777832031,70.89572534590621,810.4578177361509,76.84337147442189,1.0
Llama2-70B,4,1,4,32,32,2816,0.133931,0.02129309097290039,0.021767,0.1769910909729004,0.0339355,14.343222777832032,69.71933821912995,813.2760424568891,75.90438756308184,1.0
Llama2-70B,4,1,4,32,32,2944,0.136075,0.02129309097290039,0.022647,0.1800150909729004,0.0339355,14.585142777832031,68.56292154506028,816.09537159472,74.96742344246917,1.0
Llama2-70B,4,1,4,32,32,3072,0.138219,0.02129309097290039,0.023527000000000003,0.1830390909729004,0.0339355,14.827062777832031,67.44424131629778,818.9147007325503,74.05952697644231,1.0
Llama2-70B,4,1,4,32,32,3200,0.145498,0.02129309097290039,0.024407,0.1911980909729004,0.0339355,15.479782777832032,64.60038970521339,830.6995234192832,71.36691942666596,1.0
Llama2-70B,4,1,4,32,32,3328,0.147593,0.02129309097290039,0.025287,0.1941730909729004,0.0339355,15.717782777832031,63.62220512490954,833.5177481400217,70.5925880749783,1.0
Llama2-70B,4,1,4,32,32,3456,0.149737,0.02129309097290039,0.026167000000000003,0.1971970909729004,0.0339355,15.959702777832032,62.65780847679672,836.3370772778521,69.81716920983557,1.0
Llama2-70B,4,1,4,32,32,3584,0.151881,0.02129309097290039,0.027047,0.20022109097290036,0.0339355,16.201622777832025,61.72221225692629,839.1564064156826,69.06364245821423,1.0
Llama2-70B,4,1,4,32,32,3712,0.15401,0.02129309097290039,0.027927,0.2032300909729004,0.0339355,16.442342777832028,60.818583672165296,841.9753633843625,68.3377186046655,1.0
Llama2-70B,4,1,4,32,32,3840,0.156105,0.02129309097290039,0.028807000000000003,0.20620509097290038,0.0339355,16.680342777832028,59.95080636646075,844.7935881051009,67.64626278026815,1.0
Llama2-70B,4,1,4,32,32,3968,0.158249,0.02129309097290039,0.029687,0.20922909097290038,0.0339355,16.922262777832028,59.09375200756182,847.6129172429315,66.95247025596777,1.0
Llama2-70B,4,1,4,32,32,4096,0.160393,0.02129309097290039,0.030567,0.2122530909729004,0.0339355,17.16418277783203,58.26085709664692,850.4322463807619,66.27722581259484,1.0
