Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-13B,2,1,2,32,32,128,0.0531435,0.011413621101379393,0.00290525,0.0674623711013794,0.040868,2.889362844055176,346.09706498354336,134.63063625715705,63.333538559352036,1.0
Llama2-13B,2,1,2,32,32,256,0.0542635,0.011413621101379393,0.00345525,0.0691323711013794,0.040868,2.956162844055176,338.27635781668573,135.09972927307317,62.242450852356136,1.0
Llama2-13B,2,1,2,32,32,384,0.055346,0.011413621101379393,0.00400525,0.0707648711013794,0.040868,3.021462844055176,330.9655129360706,135.5684265194884,61.23677705682813,1.0
Llama2-13B,2,1,2,32,32,512,0.056461,0.011413621101379393,0.00455525,0.07242987110137938,0.040868,3.0880628440551754,323.8276066580375,136.03747374475427,60.23515069904637,1.0
Llama2-13B,2,1,2,32,32,640,0.0576235,0.011413621101379393,0.00510525,0.0741423711013794,0.040868,3.156562844055176,316.80028227010337,136.50705587482128,59.22369166868609,1.0
Llama2-13B,2,1,2,32,32,768,0.0587435,0.011413621101379393,0.00565525,0.0758123711013794,0.040868,3.223362844055176,310.23500870970594,136.97614889073736,58.29417250024998,1.0
Llama2-13B,2,1,2,32,32,896,0.059826,0.011413621101379393,0.00620525,0.07744487110137939,0.040868,3.2886628440551755,304.0749530793867,137.4448461371526,57.43524810999926,1.0
Llama2-13B,2,1,2,32,32,1024,0.060941,0.011413621101379393,0.00675525,0.0791098711013794,0.040868,3.355262844055176,298.0392435638212,137.9138933624186,56.5768092755364,1.0
Llama2-13B,2,1,2,32,32,1152,0.0657535,0.011413621101379393,0.00730525,0.0844723711013794,0.040868,3.569762844055176,280.1306539635616,141.50648039107773,53.801881417368556,1.0
Llama2-13B,2,1,2,32,32,1280,0.0668735,0.011413621101379393,0.007855250000000001,0.0861423711013794,0.040868,3.636562844055176,274.9849357435791,141.9755734069938,53.076171206454624,1.0
Llama2-13B,2,1,2,32,32,1408,0.067956,0.011413621101379393,0.00840525,0.0877748711013794,0.040868,3.7018628440551757,270.13426540259337,142.4442706534091,52.4031250564369,1.0
Llama2-13B,2,1,2,32,32,1536,0.069071,0.011413621101379393,0.00895525,0.08943987110137938,0.040868,3.7684628440551755,265.3601856729249,142.91331787867492,51.7269613436446,1.0
Llama2-13B,2,1,2,32,32,1664,0.0702335,0.011413621101379393,0.00950525,0.09115237110137939,0.040868,3.8369628440551757,260.62280002251174,143.38290000874193,51.03793062026738,1.0
Llama2-13B,2,1,2,32,32,1792,0.0713535,0.011413621101379393,0.01005525,0.09282237110137939,0.040868,3.9037628440551755,256.16310210105223,143.85199302465796,50.401169187446314,1.0
Llama2-13B,2,1,2,32,32,1920,0.072436,0.011413621101379393,0.010605249999999998,0.09445487110137939,0.040868,3.9690628440551756,251.94864361943536,144.32069027107332,49.809725230228516,1.0
Llama2-13B,2,1,2,32,32,2048,0.073551,0.011413621101379393,0.01115525,0.0961198711013794,0.040868,4.035662844055176,247.79076911072303,144.78973749633928,49.21406150029887,1.0
Llama2-13B,2,1,2,32,32,2176,0.0783315,0.011413621101379393,0.011705249999999999,0.10145037110137939,0.040868,4.248882844055176,235.35598337317063,148.30123834345713,47.33129020364003,1.0
Llama2-13B,2,1,2,32,32,2304,0.0794515,0.011413621101379393,0.01225525,0.10312037110137938,0.040868,4.315682844055175,231.71304197607884,148.77033135937322,46.811681138610716,1.0
