Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-7B,15,1,15,32,32,128,0.0180205,0.01187555709838867,0.00233,0.03222605709838867,0.0098765,1.1911103271484373,839.5527913808265,156.3346578877044,271.10557748068936,1.0
Llama2-7B,15,1,15,32,32,256,0.0188765,0.01187555709838867,0.00277,0.03352205709838867,0.0098765,1.2325823271484375,811.304833741602,156.57876515187775,259.21576621705196,1.0
Llama2-7B,15,1,15,32,32,384,0.019738,0.01187555709838867,0.00321,0.03482355709838867,0.0098765,1.2742303271484374,784.7874742063867,156.82292575290325,248.28839952265818,1.0
Llama2-7B,15,1,15,32,32,512,0.020589,0.01187555709838867,0.00365,0.03611455709838867,0.0098765,1.3155423271484374,760.1427786573729,157.06699203215655,238.39640103962756,1.0
Llama2-7B,15,1,15,32,32,640,0.0214445,0.01187555709838867,0.00409,0.03741005709838867,0.0098765,1.3569983271484374,736.9205841995216,157.31112498759802,229.24165431054283,1.0
Llama2-7B,15,1,15,32,32,768,0.0223005,0.01187555709838867,0.00453,0.03870605709838867,0.0098765,1.3984703271484373,715.067013283763,157.5552322517714,220.78433254267188,1.0
Llama2-7B,15,1,15,32,32,896,0.023162,0.01187555709838867,0.0049700000000000005,0.04000755709838867,0.0098765,1.4401183271484375,694.3873855005297,157.7993928527968,212.90177992616796,1.0
Llama2-7B,15,1,15,32,32,1024,0.024013,0.01187555709838867,0.00541,0.04129855709838867,0.0098765,1.4814303271484375,675.0233079977991,158.04345913205012,205.67434714015613,1.0
Llama2-7B,15,1,15,32,32,1152,0.0256305,0.01187555709838867,0.00585,0.04335605709838867,0.0098765,1.5472703271484374,646.2994749230171,158.89767077429988,193.73606491082384,1.0
Llama2-7B,15,1,15,32,32,1280,0.0264865,0.01187555709838867,0.0062900000000000005,0.04465205709838867,0.0098765,1.5887423271484373,629.4286889144921,159.1417780384733,187.76284385261513,1.0
Llama2-7B,15,1,15,32,32,1408,0.027348,0.01187555709838867,0.006730000000000001,0.04595355709838867,0.0098765,1.6303903271484375,613.3500569455696,159.38593863949882,182.12705069783308,1.0
Llama2-7B,15,1,15,32,32,1536,0.028199,0.01187555709838867,0.00717,0.04724455709838867,0.0098765,1.6717023271484375,598.1926230286367,159.6300049187521,176.90122535235304,1.0
Llama2-7B,15,1,15,32,32,1664,0.0290545,0.01187555709838867,0.0076100000000000004,0.04854005709838867,0.0098765,1.7131583271484374,583.7172105770902,159.87413787419348,171.9550089854772,1.0
Llama2-7B,15,1,15,32,32,1792,0.0299105,0.01187555709838867,0.008050000000000002,0.049836057098388675,0.0098765,1.7546303271484376,569.9206177663441,160.11824513836686,167.28891728904452,1.0
Llama2-7B,15,1,15,32,32,1920,0.030772,0.01187555709838867,0.008490000000000001,0.05113755709838867,0.0098765,1.7962783271484375,556.7065999106518,160.36240573939233,162.8534115220334,1.0
Llama2-7B,15,1,15,32,32,2048,0.031623,0.01187555709838867,0.00893,0.052428557098388666,0.0098765,1.8375903271484373,544.1909359371708,160.60647201864572,158.712084577133,1.0
Llama2-7B,15,1,15,32,32,2176,0.0332045,0.01187555709838867,0.00937,0.05445005709838867,0.0098765,1.9022783271484374,525.6854297967138,161.39899405420374,151.89864518947329,1.0
Llama2-7B,15,1,15,32,32,2304,0.0340605,0.01187555709838867,0.00981,0.055746057098388674,0.0098765,1.9437503271484375,514.4693667869584,161.64310131837715,148.30513105207754,1.0
Llama2-7B,15,1,15,32,32,2432,0.034922,0.01187555709838867,0.010249999999999999,0.05704755709838867,0.0098765,1.9853983271484374,503.6772653255265,161.88726191940268,144.86504023198358,1.0
Llama2-7B,15,1,15,32,32,2560,0.035773,0.01187555709838867,0.010689999999999998,0.058338557098388664,0.0098765,2.0267103271484372,493.41042309040324,162.13132819865595,141.63206905230197,1.0
Llama2-7B,15,1,15,32,32,2688,0.0366285,0.01187555709838867,0.011130000000000001,0.059634057098388676,0.0098765,2.068166327148438,483.5201051642629,162.3754611540973,138.5323767302931,1.0
Llama2-7B,15,1,15,32,32,2816,0.0374845,0.01187555709838867,0.01157,0.06093005709838867,0.0098765,2.1096383271484376,474.0148996779382,162.61956841827066,135.572343583907,1.0
Llama2-7B,15,1,15,32,32,2944,0.038346,0.01187555709838867,0.01201,0.06223155709838867,0.0098765,2.1512863271484375,464.8381702520813,162.86372901929613,132.72548719170206,1.0
Llama2-7B,15,1,15,32,32,3072,0.039197,0.01187555709838867,0.01245,0.06352255709838868,0.0098765,2.1925983271484375,456.07988823951183,163.10779529854955,130.03848771792923,1.0
Llama2-7B,15,1,15,32,32,3200,0.0407785,0.01187555709838867,0.012889999999999999,0.06554405709838867,0.0098765,2.2572863271484374,443.0098158009357,163.90031733410757,125.60258265239922,1.0
Llama2-7B,15,1,15,32,32,3328,0.0416345,0.01187555709838867,0.013329999999999998,0.06684005709838867,0.0098765,2.298758327148437,435.0174562458158,164.14442459828092,123.20343149782707,1.0
Llama2-7B,15,1,15,32,32,3456,0.042496,0.01187555709838867,0.013770000000000001,0.06814155709838868,0.0098765,2.3404063271484374,427.27623336175344,164.38858519930648,120.88533714886877,1.0
Llama2-7B,15,1,15,32,32,3584,0.043347,0.01187555709838867,0.01421,0.06943255709838866,0.0098765,2.381718327148437,419.86493054250934,164.63265147855978,118.68803743523179,1.0
Llama2-7B,15,1,15,32,32,3712,0.0442025,0.01187555709838867,0.01465,0.07072805709838867,0.0098765,2.423174327148437,412.6818235057765,164.87678443400108,116.56353178129147,1.0
Llama2-7B,15,1,15,32,32,3840,0.0450585,0.01187555709838867,0.01509,0.07202405709838866,0.0098765,2.464646327148437,405.7377275533836,165.1208916981745,114.51841196595436,1.0
Llama2-7B,15,1,15,32,32,3968,0.04592,0.01187555709838867,0.015529999999999999,0.07332555709838867,0.0098765,2.5062943271484373,398.995436875828,165.36505229920004,112.53610375326662,1.0
Llama2-7B,15,1,15,32,32,4096,0.046771,0.01187555709838867,0.015969999999999998,0.07461655709838867,0.0098765,2.5476063271484373,392.5253243970824,165.60911857845338,110.65157802006941,1.0
