Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-13B,20,1,20,32,32,1920,0.040328,0.014840888175964354,0.010605249999999998,0.06577413817596435,0.010106,2.7910715270385738,358.28533604835116,332.4336810450197,206.0811849366567,1.0
Llama2-13B,20,1,20,32,32,2048,0.041443,0.014840888175964354,0.01115525,0.06743913817596436,0.010106,2.8576715270385744,349.93524991877115,332.92097250753,200.8306423928831,1.0
Llama2-13B,20,1,20,32,32,2176,0.0439635,0.014840888175964354,0.011705249999999999,0.07050963817596435,0.010106,2.980491527038574,335.51512927587595,334.6393620725752,190.29385858301504,1.0
Llama2-13B,20,1,20,32,32,2304,0.0450835,0.014840888175964354,0.01225525,0.07217963817596434,0.010106,3.0472915270385736,328.16026662595766,335.12669932573573,185.83666936114983,1.0
Llama2-13B,20,1,20,32,32,2432,0.046166,0.014840888175964354,0.012805249999999999,0.07381213817596435,0.010106,3.112591527038574,321.2756930400804,335.61364080939546,181.74286315112613,1.0
Llama2-13B,20,1,20,32,32,2560,0.047281,0.014840888175964354,0.01335525,0.07547713817596435,0.010106,3.179191527038574,314.54537780915103,336.1009322719059,177.71458528367938,1.0
Llama2-13B,20,1,20,32,32,2688,0.0484435,0.014840888175964354,0.01390525,0.07718963817596435,0.010106,3.2476915270385738,307.91101669432743,336.5887586392172,173.70171366603222,1.0
Llama2-13B,20,1,20,32,32,2816,0.0495635,0.014840888175964354,0.014455250000000001,0.07885963817596436,0.010106,3.3144915270385744,301.70540242517325,337.0760958923776,170.02234300058396,1.0
Llama2-13B,20,1,20,32,32,2944,0.050646,0.014840888175964354,0.01500525,0.08049213817596435,0.010106,3.3797915270385737,295.876237335921,337.56303737603747,166.62867619162301,1.0
Llama2-13B,20,1,20,32,32,3072,0.051761,0.014840888175964354,0.015555250000000001,0.08215713817596436,0.010106,3.4463915270385743,290.1585592218778,338.05032883854784,163.27463188430858,1.0
Llama2-13B,20,1,20,32,32,3200,0.0542815,0.014840888175964354,0.01610525,0.08522763817596436,0.010106,3.5692115270385742,280.17392424755343,339.768718403593,156.48458425227426,1.0
Llama2-13B,20,1,20,32,32,3328,0.0554015,0.014840888175964354,0.01665525,0.08689763817596435,0.010106,3.636011527038574,275.0266308463744,340.2560556567534,153.54099422251812,1.0
Llama2-13B,20,1,20,32,32,3456,0.056484,0.014840888175964354,0.017205250000000002,0.08853013817596436,0.010106,3.701311527038574,270.1745023878338,340.7429971404133,150.81394604685102,1.0
Llama2-13B,20,1,20,32,32,3584,0.057599,0.014840888175964354,0.017755250000000004,0.09019513817596435,0.010106,3.767911527038574,265.3990129078109,341.23028860292357,148.10599515743482,1.0
Llama2-13B,20,1,20,32,32,3712,0.0587615,0.014840888175964354,0.018305250000000002,0.09190763817596437,0.010106,3.8364115270385746,260.6602531954975,341.718114970235,145.38350576918344,1.0
Llama2-13B,20,1,20,32,32,3840,0.0598815,0.014840888175964354,0.018855250000000004,0.09357763817596436,0.010106,3.9032115270385743,256.1992843771691,342.2054522233955,142.8677689367315,1.0
Llama2-13B,20,1,20,32,32,3968,0.060964,0.014840888175964354,0.019405250000000002,0.09521013817596435,0.010106,3.968511527038574,251.98364504845748,342.6923937070552,140.53063845345417,1.0
Llama2-13B,20,1,20,32,32,4096,0.062079,0.014840888175964354,0.01995525,0.09687513817596435,0.010106,4.035111527038574,247.82462474684417,343.1796851695657,138.20280818375193,1.0
