Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-7B,25,1,25,32,32,128,0.0170625,0.012441801223754882,0.00233,0.031834301223754885,0.0089525,1.1776501391601562,849.1486280578647,227.52158375208958,416.70619734814943,1.0
Llama2-7B,25,1,25,32,32,256,0.0179185,0.012441801223754882,0.00277,0.033130301223754884,0.0089525,1.219122139160156,820.2623575426925,227.77217785617216,397.23640695400724,1.0
Llama2-7B,25,1,25,32,32,384,0.01878,0.012441801223754882,0.00321,0.03443180122375488,0.0089525,1.260770139160156,793.1659934983356,228.02282529710666,379.4309526376243,1.0
Llama2-7B,25,1,25,32,32,512,0.019631,0.012441801223754882,0.00365,0.03572280122375488,0.0089525,1.302082139160156,768.0007043526462,228.2733784162692,363.3815432483528,1.0
Llama2-7B,25,1,25,32,32,640,0.0204865,0.012441801223754882,0.00409,0.03701830122375488,0.0089525,1.343538139160156,744.3033962735875,228.52399821161973,348.5893121867139,1.0
Llama2-7B,25,1,25,32,32,768,0.0213425,0.012441801223754882,0.00453,0.03831430122375488,0.0089525,1.385010139160156,722.0163749894143,228.77459231570225,334.97509710041913,1.0
Llama2-7B,25,1,25,32,32,896,0.022204,0.012441801223754882,0.0049700000000000005,0.03961580122375488,0.0089525,1.426658139160156,700.9387691074186,229.02523975663686,322.33105487276623,1.0
Llama2-7B,25,1,25,32,32,1024,0.023055,0.012441801223754882,0.00541,0.04090680122375488,0.0089525,1.467970139160156,681.2127667474983,229.27579287579934,310.77287041287053,1.0
Llama2-7B,25,1,25,32,32,1152,0.0246725,0.012441801223754882,0.00585,0.04296430122375488,0.0089525,1.533810139160156,651.9711758767967,230.13649135795816,291.4891216916078,1.0
Llama2-7B,25,1,25,32,32,1280,0.0255285,0.012441801223754882,0.0062900000000000005,0.04426030122375488,0.0089525,1.575282139160156,634.8069181646018,230.38708546204072,282.02191357458406,1.0
Llama2-7B,25,1,25,32,32,1408,0.02639,0.012441801223754882,0.006730000000000001,0.04556180122375488,0.0089525,1.616930139160156,618.4559096161115,230.6377329029753,273.11213161113983,1.0
Llama2-7B,25,1,25,32,32,1536,0.027241,0.012441801223754882,0.00717,0.04685280122375488,0.0089525,1.658242139160156,603.0482378806671,230.88828602213778,264.867623735979,1.0
Llama2-7B,25,1,25,32,32,1664,0.0280965,0.012441801223754882,0.0076100000000000004,0.04814830122375488,0.0089525,1.699698139160156,588.3397627852399,231.13890581748828,257.0815157331522,1.0
Llama2-7B,25,1,25,32,32,1792,0.0289525,0.012441801223754882,0.008050000000000002,0.049444301223754886,0.0089525,1.7411701391601562,574.3264127435269,231.38949992157077,249.7512087919554,1.0
Llama2-7B,25,1,25,32,32,1920,0.029814,0.012441801223754882,0.008490000000000001,0.05074580122375488,0.0089525,1.782818139160156,560.909706960395,231.64014736250542,242.7971625772555,1.0
Llama2-7B,25,1,25,32,32,2048,0.030665,0.012441801223754882,0.00893,0.05203680122375488,0.0089525,1.824130139160156,548.2065004750198,231.8907004816679,236.31450807279055,1.0
Llama2-7B,25,1,25,32,32,2176,0.0322465,0.012441801223754882,0.00937,0.05405830122375488,0.0089525,1.888818139160156,529.4315949573843,232.689709357135,225.49899733026754,1.0
Llama2-7B,25,1,25,32,32,2304,0.0331025,0.012441801223754882,0.00981,0.055354301223754884,0.0089525,1.9302901391601561,518.0568349352325,232.94030346121752,219.90437227288112,1.0
Llama2-7B,25,1,25,32,32,2432,0.033964,0.012441801223754882,0.010249999999999999,0.05665580122375488,0.0089525,1.971938139160156,507.11529948190855,233.19095090215222,214.55709621046563,1.0
Llama2-7B,25,1,25,32,32,2560,0.034815,0.012441801223754882,0.010689999999999998,0.057946801223754875,0.0089525,2.013250139160156,496.70926654804964,233.44150402131467,209.5374695006773,1.0
Llama2-7B,25,1,25,32,32,2688,0.0356705,0.012441801223754882,0.011130000000000001,0.05924230122375489,0.0089525,2.054706139160156,486.687600207756,233.69212381666517,204.7316092925747,1.0
