Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-70B,14,1,14,32,32,128,0.0466555,0.024064706954956053,0.003287,0.07400720695495605,0.0164755,6.087052056396485,164.28313586527742,1189.9508798873237,318.8131302545585,1.0
Llama2-70B,14,1,14,32,32,256,0.0487505,0.024064706954956053,0.0041670000000000006,0.07698220695495606,0.0164755,6.325052056396485,158.10146558220123,1192.801538807608,305.8434115567039,1.0
Llama2-70B,14,1,14,32,32,384,0.0508945,0.024064706954956053,0.005046999999999999,0.08000620695495606,0.0164755,6.5669720563964855,152.27718214910954,1195.6533021449845,293.6597525628959,1.0
Llama2-70B,14,1,14,32,32,512,0.0530385,0.024064706954956053,0.005927,0.08303020695495605,0.0164755,6.808892056396485,146.86677240837867,1198.5050654823608,282.46110501860915,1.0
Llama2-70B,14,1,14,32,32,640,0.0551675,0.024064706954956053,0.006806999999999999,0.08603920695495605,0.0164755,7.049612056396485,141.85177737442265,1201.3564566505859,272.20656560714775,1.0
Llama2-70B,14,1,14,32,32,768,0.0572625,0.024064706954956053,0.007686999999999999,0.08901420695495606,0.0164755,7.287612056396485,137.21915934346146,1204.20711557087,262.8699226306198,1.0
Llama2-70B,14,1,14,32,32,896,0.0594065,0.024064706954956053,0.008567,0.09203820695495606,0.0164755,7.529532056396485,132.81037818950253,1207.0588789082465,253.98291409783567,1.0
Llama2-70B,14,1,14,32,32,1024,0.0615505,0.024064706954956053,0.009446999999999999,0.09506220695495605,0.0164755,7.771452056396485,128.67608173390522,1209.9106422456225,245.71503120316285,1.0
Llama2-70B,14,1,14,32,32,1152,0.068858,0.024064706954956053,0.010327,0.10324970695495606,0.0164755,8.426452056396485,118.67390846197293,1221.9141126431543,221.81774678380768,1.0
Llama2-70B,14,1,14,32,32,1280,0.070953,0.024064706954956053,0.011207,0.10622470695495605,0.0164755,8.664452056396485,115.41410737702167,1224.7647715634387,215.7704345770154,1.0
Llama2-70B,14,1,14,32,32,1408,0.073097,0.024064706954956053,0.012087,0.10924870695495605,0.0164755,8.906372056396485,112.27916301585537,1227.6165349008147,209.92936353421038,1.0
Llama2-70B,14,1,14,32,32,1536,0.075241,0.024064706954956053,0.012967,0.11227270695495606,0.0164755,9.148292056396485,109.31002134991964,1230.4682982381905,204.42117632643615,1.0
Llama2-70B,14,1,14,32,32,1664,0.07737,0.024064706954956053,0.013847,0.11528170695495604,0.0164755,9.389012056396485,106.50747852844927,1233.3196894064163,199.25676770815815,1.0
Llama2-70B,14,1,14,32,32,1792,0.079465,0.024064706954956053,0.014727,0.11825670695495605,0.0164755,9.627012056396484,103.87438949300672,1236.1703483267002,194.45201477485367,1.0
Llama2-70B,14,1,14,32,32,1920,0.081609,0.024064706954956053,0.015607,0.12128070695495605,0.0164755,9.868932056396485,101.32808639125815,1239.0221116640764,189.78024967590522,1.0
Llama2-70B,14,1,14,32,32,2048,0.083753,0.024064706954956053,0.016486999999999998,0.12430470695495605,0.0164755,10.110852056396485,98.9036328908961,1241.8738750014527,185.34767038217325,1.0
Llama2-70B,14,1,14,32,32,2176,0.091032,0.024064706954956053,0.017367,0.13246370695495605,0.0164755,10.763572056396484,92.90596047115497,1253.6911318877312,172.1497841264241,1.0
Llama2-70B,14,1,14,32,32,2304,0.093127,0.024064706954956053,0.018247000000000003,0.13543870695495605,0.0164755,11.001572056396485,90.89610056397208,1256.5417908080146,168.659705403376,1.0
Llama2-70B,14,1,14,32,32,2432,0.095271,0.024064706954956053,0.019127,0.13846270695495605,0.0164755,11.243492056396484,88.94033944116984,1259.3935541453916,165.23831414404586,1.0
Llama2-70B,14,1,14,32,32,2560,0.097415,0.024064706954956053,0.020007,0.14148670695495605,0.0164755,11.485412056396484,87.06696765337884,1262.2453174827679,161.96752521207816,1.0
Llama2-70B,14,1,14,32,32,2688,0.099544,0.024064706954956053,0.020887000000000003,0.14449570695495606,0.0164755,11.726132056396485,85.27961267965682,1265.0967086509932,158.8614970077293,1.0
Llama2-70B,14,1,14,32,32,2816,0.101639,0.024064706954956053,0.021767,0.14747070695495607,0.0164755,11.964132056396487,83.58316301476808,1267.947367571277,155.9376036230282,1.0
Llama2-70B,14,1,14,32,32,2944,0.103783,0.024064706954956053,0.022647,0.15049470695495606,0.0164755,12.206052056396485,81.92657178419601,1270.7991309086533,153.05964499347834,1.0
Llama2-70B,14,1,14,32,32,3072,0.105927,0.024064706954956053,0.023527000000000003,0.15351870695495604,0.0164755,12.447972056396484,80.33437056810732,1273.6508942460293,150.2981881680343,1.0
Llama2-70B,14,1,14,32,32,3200,0.113206,0.024064706954956053,0.024407,0.16167770695495606,0.0164755,13.100692056396486,76.33184534795201,1285.4681511323079,141.939048187851,1.0
Llama2-70B,14,1,14,32,32,3328,0.115301,0.024064706954956053,0.025287,0.16465270695495607,0.0164755,13.338692056396486,74.96986929242858,1288.3188100525924,139.66908461901804,1.0
Llama2-70B,14,1,14,32,32,3456,0.117445,0.024064706954956053,0.026167000000000003,0.16767670695495604,0.0164755,13.580612056396484,73.63438377057525,1291.170573389969,137.42289724870884,1.0
Llama2-70B,14,1,14,32,32,3584,0.119589,0.024064706954956053,0.027047,0.17070070695495604,0.0164755,13.822532056396483,72.34564520595504,1294.0223367273445,135.25724948859684,1.0
Llama2-70B,14,1,14,32,32,3712,0.121718,0.024064706954956053,0.027927,0.17370970695495608,0.0164755,14.063252056396486,71.10730832312453,1296.8737278955698,133.18425868560624,1.0
Llama2-70B,14,1,14,32,32,3840,0.123813,0.024064706954956053,0.028807000000000003,0.17668470695495606,0.0164755,14.301252056396486,69.9239476415446,1299.7243868158541,131.21848945747357,1.0
Llama2-70B,14,1,14,32,32,3968,0.125957,0.024064706954956053,0.029687,0.17970870695495605,0.0164755,14.543172056396486,68.76079002037059,1302.5761501532304,129.26793966921556,1.0
Llama2-70B,14,1,14,32,32,4096,0.128101,0.024064706954956053,0.030567,0.18273270695495605,0.0164755,14.785092056396484,67.63569656418672,1305.4279134906064,127.38268177947543,1.0
