Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-7B,16,1,16,32,32,128,0.0180205,0.012218283805847167,0.00233,0.032568783805847164,0.0094145,1.2016155817871093,832.2129099830286,166.49928267000755,288.7324204898718,1.0
Llama2-7B,16,1,16,32,32,256,0.0188765,0.012218283805847167,0.00277,0.03386478380584717,0.0094145,1.2430875817871094,804.4485478347088,166.74403861817188,276.04435180345246,1.0
Llama2-7B,16,1,16,32,32,384,0.019738,0.012218283805847167,0.00321,0.035166283805847166,0.0094145,1.2847355817871093,778.3702842642275,166.98884790318826,264.38349868145866,1.0
Llama2-7B,16,1,16,32,32,512,0.020589,0.012218283805847167,0.00365,0.03645728380584717,0.0094145,1.3260475817871094,754.1207523279849,167.23356286643244,253.8272300537187,1.0
Llama2-7B,16,1,16,32,32,640,0.0214445,0.012218283805847167,0.00409,0.037752783805847165,0.0094145,1.3675035817871093,731.2595106282349,167.47834450586473,244.05783607956693,1.0
Llama2-7B,16,1,16,32,32,768,0.0223005,0.012218283805847167,0.00453,0.03904878380584716,0.0094145,1.4089755817871092,709.7355077875978,167.72310045402907,235.0327073020071,1.0
Llama2-7B,16,1,16,32,32,896,0.023162,0.012218283805847167,0.0049700000000000005,0.04035028380584717,0.0094145,1.4506235817871094,689.3587092855892,167.96790973904552,226.62106810056008,1.0
Llama2-7B,16,1,16,32,32,1024,0.024013,0.012218283805847167,0.00541,0.04164128380584717,0.0094145,1.4919355817871094,670.2702262802485,168.21262470228976,218.9082797629015,1.0
Llama2-7B,16,1,16,32,32,1152,0.0256305,0.012218283805847167,0.00585,0.043698783805847165,0.0094145,1.5577755817871093,641.9409905326551,169.06748502853034,206.13561604890944,1.0
Llama2-7B,16,1,16,32,32,1280,0.0264865,0.012218283805847167,0.0062900000000000005,0.04499478380584716,0.0094145,1.5992475817871092,625.294051645544,169.31224097669465,199.76242729396895,1.0
Llama2-7B,16,1,16,32,32,1408,0.027348,0.012218283805847167,0.006730000000000001,0.04629628380584717,0.0094145,1.6408955817871094,609.4232997512821,169.55705026171108,193.7493718253061,1.0
Llama2-7B,16,1,16,32,32,1536,0.028199,0.012218283805847167,0.00717,0.04758728380584717,0.0094145,1.6822075817871094,594.4569569337218,169.8017652249553,188.1735225816466,1.0
Llama2-7B,16,1,16,32,32,1664,0.0290545,0.012218283805847167,0.0076100000000000004,0.048882783805847166,0.0094145,1.7236635817871093,580.1596150005046,170.04654686438764,182.89609490826254,1.0
Llama2-7B,16,1,16,32,32,1792,0.0299105,0.012218283805847167,0.008050000000000002,0.05017878380584717,0.0094145,1.7651355817871095,566.5287189936714,170.29130281255192,177.91756115385058,1.0
